player_id,player_name,similarity_score,year_1_total_yards_adj,got_paid,payment_year,draft_year
RamsPa00,Patrick Ramsey,616.4949517997303,2360.2060999093765,False,,2002
ManuEJ00,EJ Manuel,666.2997916549308,914.3901118241135,False,,2013
GabbBl00,Blaine Gabbert,671.4423135133151,1774.8087289742089,False,,2011
WilsZa00,Zach Wilson,774.2814403126903,1799.600378196428,False,,2021
RichAn03,Anthony Richardson,791.7134983417097,2313.0,False,,2023
