player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year
SancMa00,Mark Sanchez,0.5242327171894247,4.466534266826589,True,2012.0,2009
VickMi00,Michael Vick,0.7087186220568024,5.071610570788556,True,2004.0,2001
BortBl00,Blake Bortles,0.7334634365293352,6.297621769383697,True,2018.0,2014
CarrDa00,David Carr,0.7457309202490789,3.917962365591397,False,,2002
FielJu00,Justin Fields,0.8763816846201781,5.86,False,,2021
