player_id,player_name,similarity_score,year_2_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
LeinMa00,Matt Leinart,195.11478526038005,280.9921323580129,False,,2006,RoseJo01,Josh Rosen,4,total_yards_adj,1,False
ManuEJ00,EJ Manuel,379.0091279475276,640.3729697258377,False,,2013,RoseJo01,Josh Rosen,4,total_yards_adj,2,False
GrosRe00,Rex Grossman,913.0513849922365,272.82684090437664,False,,2003,RoseJo01,Josh Rosen,4,total_yards_adj,3,False
GabbBl00,Blaine Gabbert,960.9504353094184,528.5069232151393,False,,2011,RoseJo01,Josh Rosen,4,total_yards_adj,4,False
WeedBr00,Brandon Weeden,1117.4790605282506,310.2761952481824,False,,2012,RoseJo01,Josh Rosen,4,total_yards_adj,5,False
RodgAa00,Aaron Rodgers,1160.2009738552854,258.7322626901337,True,2008.0,2005,RoseJo01,Josh Rosen,4,total_yards_adj,6,False
PickKe00,Kenny Pickett,1226.4435376296203,306.0,False,,2022,RoseJo01,Josh Rosen,4,total_yards_adj,7,False
QuinBr00,Brady Quinn,1251.0882367436463,1496.8913077340903,False,,2007,RoseJo01,Josh Rosen,4,total_yards_adj,8,False
WilsZa00,Zach Wilson,1400.5730890456714,2488.638103458052,False,,2021,RoseJo01,Josh Rosen,4,total_yards_adj,9,False
RamsPa00,Patrick Ramsey,1620.8676448302158,1778.899443439496,False,,2002,RoseJo01,Josh Rosen,4,total_yards_adj,10,False
