player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year
CutlJa00,Jay Cutler,374.44387550232886,3999.001900063447,False,,2006
FreeJo00,Josh Freeman,693.5579822680872,4343.012745406038,False,,2009
WatsDe00,Deshaun Watson,734.5881239877449,5323.8020699862445,True,2020.0,2017
AlleJo02,Josh Allen,858.0661413638426,5211.704537754625,True,2021.0,2018
JackLa00,Lamar Jackson,884.3750834593275,3678.435175680198,True,2023.0,2018
