player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
SancMa00,Mark Sanchez,239.22610514648972,3007.257398162935,True,2012.0,2009,MariMa01,Marcus Mariota,4,total_yards_adj,1,False
MayfBa00,Baker Mayfield,310.43152303973596,3169.36152160552,False,,2018,MariMa01,Marcus Mariota,4,total_yards_adj,2,False
DarnSa00,Sam Darnold,521.6922214171143,2771.175198121366,False,,2018,MariMa01,Marcus Mariota,4,total_yards_adj,3,False
TrubMi00,Mitchell Trubisky,535.1955969089445,2274.2651713440387,False,,2017,MariMa01,Marcus Mariota,4,total_yards_adj,4,False
WinsJa00,Jameis Winston,540.5108186980165,3326.2336535894965,False,,2015,MariMa01,Marcus Mariota,4,total_yards_adj,5,False
FlacJo00,Joe Flacco,667.2270335416489,3830.837075189576,True,2013.0,2008,MariMa01,Marcus Mariota,4,total_yards_adj,6,False
MurrKy00,Kyler Murray,668.8473014620231,2800.9422646118705,True,2022.0,2019,MariMa01,Marcus Mariota,4,total_yards_adj,7,False
HarrJo00,Joey Harrington,690.0439279467137,2213.162906332414,False,,2002,MariMa01,Marcus Mariota,4,total_yards_adj,8,False
BurrJo01,Joe Burrow,705.8063303076799,2403.410771147845,True,2023.0,2020,MariMa01,Marcus Mariota,4,total_yards_adj,9,False
JackLa00,Lamar Jackson,725.3254006465877,3678.435175680198,True,2023.0,2018,MariMa01,Marcus Mariota,4,total_yards_adj,10,False
