player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
FlacJo00,Joe Flacco,0.225450070835246,5.851190675834313,True,2013.0,2008,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,1,False
MurrKy00,Kyler Murray,0.3456821271651325,5.180594297586179,True,2022.0,2019,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,2,False
CutlJa00,Jay Cutler,0.4549618556374008,4.947507858105074,False,,2006,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,3,False
LuckAn00,Andrew Luck,0.5362350834432607,5.1318014970889925,True,2016.0,2012,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,4,False
WinsJa00,Jameis Winston,0.639457682038845,6.457005153076689,False,,2015,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,5,False
TannRy00,Ryan Tannehill,0.6441721417590652,6.0176481840864975,True,2015.0,2012,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,6,False
MayfBa00,Baker Mayfield,0.6607086051062121,5.442452887038458,False,,2018,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,7,False
LawrTr00,Trevor Lawrence,0.6796099400624739,5.99,True,2024.0,2021,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,8,False
BurrJo01,Joe Burrow,0.7295327097156921,5.561053363889344,True,2023.0,2020,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,9,False
NewtCa00,Cam Newton,0.7512615457877734,5.560523099147151,True,2015.0,2011,LeftBy00,Byron Leftwich,4,Pass_ANY/A_adj,10,False
