player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year
JoneDa05,Daniel Jones,0.3185690867416043,5.913507831934611,True,2023.0,2019
TannRy00,Ryan Tannehill,0.3344261838264922,6.0176481840864975,True,2015.0,2012
GrosRe00,Rex Grossman,0.5330335461020548,5.403317143421906,False,,2003
LeftBy00,Byron Leftwich,0.583620120208077,5.5381407957529705,False,,2003
FlacJo00,Joe Flacco,0.6246949039162403,5.851190675834313,True,2013.0,2008
