year_since_draft,metric_value,metric_percentile,prob_year3_decision,weighted_metric_year3,prob_year4_decision,weighted_metric_year4,prob_year5_decision,weighted_metric_year5
3,1446.5802904721265,34.03441682600382,0.09090909090909091,1446.5802904721265,0.06666666666666667,1446.5802904721265,0.25,1446.5802904721268
3,1545.5678313086116,35.18164435946463,0.09090909090909091,1545.5678313086116,0.06666666666666667,1545.5678313086114,0.375,1545.5678313086116
3,1644.555372145097,35.94646271510516,0.09090909090909091,1644.5553721450972,0.06666666666666667,1644.555372145097,0.25,1644.555372145097
3,1743.5429129815823,36.32887189292543,0.18181818181818182,1743.5429129815823,0.06666666666666667,1743.5429129815825,0.25,1743.5429129815823
3,1842.5304538180674,37.66730401529637,0.2727272727272727,1842.5304538180674,0.06666666666666667,1842.5304538180674,0.25,1842.5304538180676
3,1941.5179946545527,39.005736137667306,0.2727272727272727,1941.5179946545527,0.06666666666666667,1941.517994654553,0.375,1941.517994654553
3,2040.5055354910378,39.77055449330784,0.36363636363636365,2040.5055354910378,0.06666666666666667,2040.5055354910378,0.5,2040.5055354910378
3,2139.4930763275233,40.53537284894838,0.36363636363636365,2139.4930763275233,0.06666666666666667,2139.4930763275233,0.5,2139.493076327524
3,2238.4806171640084,42.82982791586998,0.36363636363636365,2238.4806171640084,0.13333333333333333,2238.4806171640084,0.5,2238.4806171640084
3,2337.4681580004935,44.93307839388145,0.36363636363636365,2337.4681580004935,0.13333333333333333,2337.4681580004935,0.375,2337.468158000494
3,2436.455698836979,45.88910133843212,0.45454545454545453,2436.455698836979,0.13333333333333333,2436.455698836979,0.375,2436.455698836979
3,2535.443239673464,47.22753346080306,0.45454545454545453,2535.443239673464,0.2,2535.443239673464,0.5,2535.443239673464
3,2634.4307805099493,48.18355640535373,0.45454545454545453,2634.4307805099493,0.2,2634.4307805099497,0.5,2634.4307805099493
3,2733.4183213464344,49.33078393881453,0.36363636363636365,2733.4183213464344,0.4,2733.418321346434,0.5,2733.4183213464344
3,2832.40586218292,50.8604206500956,0.36363636363636365,2832.40586218292,0.4,2832.40586218292,0.5,2832.4058621829204
3,2931.393403019405,52.39005736137667,0.36363636363636365,2931.3934030194055,0.5333333333333333,2931.393403019405,0.5,2931.393403019405
3,3030.38094385589,53.72848948374761,0.36363636363636365,3030.3809438558906,0.5333333333333333,3030.3809438558897,0.5,3030.38094385589
3,3129.3684846923757,55.25812619502868,0.36363636363636365,3129.3684846923757,0.6,3129.368484692376,0.375,3129.368484692375
3,3228.3560255288608,57.170172084130016,0.36363636363636365,3228.3560255288608,0.6666666666666666,3228.3560255288608,0.5,3228.3560255288608
3,3327.343566365346,58.69980879541109,0.5454545454545454,3327.343566365346,0.6666666666666666,3327.343566365346,0.625,3327.3435663653454
3,3426.3311072018314,61.37667304015296,0.5454545454545454,3426.3311072018314,0.6666666666666666,3426.331107201832,0.5,3426.3311072018314
3,3525.3186480383165,62.523900573613766,0.6363636363636364,3525.3186480383165,0.6666666666666666,3525.318648038317,0.375,3525.3186480383165
3,3624.3061888748016,64.05353728489483,0.6363636363636364,3624.3061888748016,0.6666666666666666,3624.3061888748016,0.375,3624.3061888748016
3,3723.293729711287,66.34799235181644,0.8181818181818182,3723.293729711287,0.6666666666666666,3723.2937297112876,0.375,3723.293729711287
3,3822.2812705477722,68.45124282982792,0.8181818181818182,3822.2812705477722,0.6666666666666666,3822.2812705477727,0.375,3822.2812705477727
