player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year
BurrJo01,Joe Burrow,0.49187007634391555,5.561053363889344,True,2023.0,2020
JackLa00,Lamar Jackson,0.6407640207503598,5.814672400569739,True,2023.0,2018
FlacJo00,Joe Flacco,0.702243811297603,5.851190675834313,True,2013.0,2008
LawrTr00,Trevor Lawrence,0.7347121800262989,5.99,True,2024.0,2021
MurrKy00,Kyler Murray,0.8001574531658145,5.180594297586179,True,2022.0,2019
