season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 27_level_0_Fmb,Rush_Unnamed: 28_level_0_Awards,AdvPass_Unnamed: 1_level_0_Age,AdvPass_Unnamed: 2_level_0_Team,AdvPass_Unnamed: 3_level_0_Lg,AdvPass_Unnamed: 4_level_0_Pos,AdvPass_Unnamed: 5_level_0_G,AdvPass_Unnamed: 6_level_0_GS,AdvPass_Passing_Cmp,AdvPass_Passing_Att,AdvPass_Air Yards_IAY,AdvPass_Air Yards_IAY/PA,AdvPass_Air Yards_CAY,AdvPass_Air Yards_CAY/Cmp,AdvPass_Air Yards_CAY/PA,AdvPass_Air Yards_YAC,AdvPass_Air Yards_YAC/Cmp,AdvPass_Accuracy_Bats,AdvPass_Accuracy_ThAwy,AdvPass_Accuracy_Spikes,AdvPass_Accuracy_Drops,AdvPass_Accuracy_Drop%,AdvPass_Accuracy_BadTh,AdvPass_Accuracy_Bad%,AdvPass_Accuracy_OnTgt,AdvPass_Accuracy_OnTgt%,AdvPass_Pressure_PktTime,AdvPass_Pressure_Bltz,AdvPass_Pressure_Hrry,AdvPass_Pressure_Hits,AdvPass_Pressure_Prss,AdvPass_Pressure_Prss%,AdvPass_Pressure_Scrm,AdvPass_Pressure_Yds/Scr,AdvPass_RPO_Plays,AdvPass_RPO_Yds,AdvPass_RPO_PassAtt,AdvPass_RPO_PassYds,AdvPass_RPO_RushAtt,AdvPass_RPO_RushYds,AdvPass_PlayAction_PassAtt,AdvPass_PlayAction_PassYds,AdvPass_Unnamed: 41_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2019,22,ARI,NFL,QB,16,16,5-10-1,349,542,64.4,3722,20,3.7,12,2.2,173,43.7,88,6.9,6.61,10.7,232.6,87.4,57.7,48,309,8.14,5.78,5.55,1,2,14,AP ORoY-1,22,ARI,NFL,QB,16,16,93,544,4,27,48.4,35,5.8,34.0,5.8,0,0,0,0,0,0.0,0.0,93,5.8,544,4,5,AP ORoY-1,22,ARI,NFL,QB,16,16,349,542,3987,7.4,1870,5.4,3.5,1852,5.3,18,24,4,17,3.3,92,17.9,378,73.5,2.3,151,63,16,127,20.6,28,6.9,108,780,70,536,33,244,116,938,AP ORoY-1,Kyler Murray,MurrKy00,2019,ARI,4266
2020,23,ARI,NFL,QB,16,16,8-8-0,375,558,67.2,3971,26,4.7,12,2.2,205,48.9,80,7.1,7.08,10.6,248.2,94.3,61.9,27,176,4.62,6.49,6.45,3,4,16,PB,23,ARI,NFL,QB,16,16,133,819,11,52,57.1,48,6.2,51.2,8.3,0,0,0,0,0,0.0,0.0,133,6.2,819,11,9,PB,23,ARI,NFL,QB,16,16,375,558,4340,7.8,2213,5.9,4.0,1758,4.7,14,25,8,13,2.5,88,16.8,405,77.1,2.4,156,55,24,106,16.7,51,8.4,171,1395,121,1107,43,288,107,877,PB,Kyler Murray,MurrKy00,2019,ARI,4790
2021,24,ARI,NFL,QB,14,14,9-5-0,333,481,69.2,3787,24,5.0,10,2.1,172,49.6,77,7.9,7.94,11.4,270.5,100.6,63.2,31,286,6.05,6.84,6.9,1,1,16,PB,24,ARI,NFL,QB,14,14,88,423,5,25,53.4,57,4.8,30.2,6.3,0,0,7,0,0,0.0,0.5,88,4.9,430,5,13,PB,24,ARI,NFL,QB,14,14,333,481,3847,8.0,1986,6.0,4.1,1801,5.4,10,19,0,16,3.5,65,14.1,367,79.4,2.3,108,68,13,112,20.7,30,7.6,111,780,79,702,28,78,109,937,PB,Kyler Murray,MurrKy00,2019,ARI,4210
2022,25,ARI,NFL,QB,11,11,3-8-0,259,390,66.4,2368,14,3.6,7,1.8,119,45.1,38,6.1,5.98,9.1,215.3,87.2,53.6,25,192,6.02,5.24,5.16,1,1,8,,25,ARI,NFL,QB,11,11,67,418,3,23,61.2,42,6.2,38.0,6.1,0,0,0,0,0,0.0,0.0,67,6.2,418,3,8,,25,ARI,NFL,QB,11,11,259,390,2673,6.9,1114,4.3,2.9,1254,4.8,9,16,3,22,5.9,44,11.9,289,77.9,2.2,89,42,15,82,18.5,29,7.9,50,393,43,336,7,57,61,440,,Kyler Murray,MurrKy00,2019,ARI,2786
2023,26,ARI,NFL,QB,8,8,3-5-0,176,268,65.7,1799,10,3.7,5,1.9,88,43.7,48,6.7,6.62,10.2,224.9,89.4,47.2,18,119,6.29,5.87,5.79,2,2,8,AP CPoY-9,26,ARI,NFL,QB,8,8,44,244,3,15,59.1,33,5.5,30.5,5.5,0,0,0,0,0,0.0,0.0,44,5.5,244,3,7,AP CPoY-9,26,ARI,NFL,QB,8,8,176,268,1955,7.3,822,4.7,3.1,977,5.6,10,5,1,10,3.8,35,13.4,196,74.8,2.4,73,20,19,57,18.8,18,9.6,32,148,22,128,7,20,44,467,AP CPoY-9,Kyler Murray,MurrKy00,2019,ARI,2043
2024,27,ARI,NFL,QB,17,17,8-9-0,372,541,68.8,3851,21,3.9,11,2.0,191,51.7,60,7.1,6.98,10.4,226.5,93.5,66.5,30,220,5.25,6.36,6.23,3,3,15,AP CPoY-10,27,ARI,NFL,QB,17,17,78,572,5,27,52.6,50,7.3,33.6,4.6,0,0,0,0,0,0.0,0.0,78,7.3,572,5,8,AP CPoY-10,27,ARI,NFL,QB,17,17,372,541,3669,6.8,1883,5.1,3.5,1968,5.3,14,19,1,17,3.3,66,12.7,412,79.1,2.4,155,47,23,100,16.3,42,8.7,63,529,53,467,9,62,126,1205,AP CPoY-10,Kyler Murray,MurrKy00,2019,ARI,4423
