season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 27_level_0_Fmb,Rush_Unnamed: 28_level_0_Awards,AdvPass_Unnamed: 1_level_0_Age,AdvPass_Unnamed: 2_level_0_Team,AdvPass_Unnamed: 3_level_0_Lg,AdvPass_Unnamed: 4_level_0_Pos,AdvPass_Unnamed: 5_level_0_G,AdvPass_Unnamed: 6_level_0_GS,AdvPass_Passing_Cmp,AdvPass_Passing_Att,AdvPass_Air Yards_IAY,AdvPass_Air Yards_IAY/PA,AdvPass_Air Yards_CAY,AdvPass_Air Yards_CAY/Cmp,AdvPass_Air Yards_CAY/PA,AdvPass_Air Yards_YAC,AdvPass_Air Yards_YAC/Cmp,AdvPass_Accuracy_Bats,AdvPass_Accuracy_ThAwy,AdvPass_Accuracy_Spikes,AdvPass_Accuracy_Drops,AdvPass_Accuracy_Drop%,AdvPass_Accuracy_BadTh,AdvPass_Accuracy_Bad%,AdvPass_Accuracy_OnTgt,AdvPass_Accuracy_OnTgt%,AdvPass_Pressure_PktTime,AdvPass_Pressure_Bltz,AdvPass_Pressure_Hrry,AdvPass_Pressure_Hits,AdvPass_Pressure_Prss,AdvPass_Pressure_Prss%,AdvPass_Pressure_Scrm,AdvPass_Pressure_Yds/Scr,AdvPass_RPO_Plays,AdvPass_RPO_Yds,AdvPass_RPO_PassAtt,AdvPass_RPO_PassYds,AdvPass_RPO_RushAtt,AdvPass_RPO_RushYds,AdvPass_PlayAction_PassAtt,AdvPass_PlayAction_PassYds,AdvPass_Unnamed: 41_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2020,24,CIN,NFL,QB,10,10,2-7-1,264,404,65.3,2688,13,3.2,5,1.2,150,47.2,67,6.7,6.74,10.2,268.8,89.8,48.5,32,231,7.34,5.64,5.72,0,0,7,,24,CIN,NFL,QB,10,10,37,142,3,14,54.1,23,3.8,14.2,3.7,0,0,0,0,0,0.0,0.0,37,3.8,142,3,9,,24,CIN,NFL,QB,10,10,264,404,3438,8.5,1550,5.9,3.8,1138,4.3,4,8,3,19,4.8,58,14.8,296,75.3,2.3,138,30,47,109,24.1,16,5.2,38,185,34,170,2,15,78,503,,Joe Burrow,BurrJo01,2020,CIN,2830
2021,25,CIN,NFL,QB,16,16,10-6-0,366,520,70.4,4611,34,6.5,14,2.7,202,47.6,82,8.9,8.96,12.6,288.2,108.3,60.2,51,370,8.93,7.43,7.51,2,3,15,AP CPoY-1,25,CIN,NFL,QB,16,16,40,118,2,14,40.0,12,3.0,7.4,2.5,0,0,0,0,0,0.0,0.0,40,3.0,118,2,5,AP CPoY-1,25,CIN,NFL,QB,16,16,366,520,4192,8.1,2332,6.4,4.5,2279,6.2,8,12,2,23,4.5,54,10.7,419,82.8,2.4,125,46,48,145,24.5,21,5.4,23,168,20,167,1,1,75,807,AP CPoY-1,Joe Burrow,BurrJo01,2020,CIN,4729
2022,26,CIN,NFL,QB,16,16,12-4-0,414,606,68.3,4475,35,5.8,12,2.0,222,50.1,60,7.4,7.65,10.8,279.7,100.8,60.8,41,259,6.34,6.52,6.76,3,4,17,"PB,AP MVP-4,AP OPoY-9",26,CIN,NFL,QB,16,16,75,257,5,28,49.3,23,3.4,16.1,4.7,0,0,0,0,0,0.0,0.0,75,3.4,257,5,6,"PB,AP MVP-4,AP OPoY-9",26,CIN,NFL,QB,16,16,414,606,4121,6.8,2319,5.6,3.8,2156,5.2,24,17,1,34,5.8,76,12.9,465,79.1,2.2,110,22,48,111,16.5,27,7.5,65,432,58,414,2,18,95,619,"PB,AP MVP-4,AP OPoY-9",Joe Burrow,BurrJo01,2020,CIN,4732
2023,27,CIN,NFL,QB,10,10,5-5-0,244,365,66.8,2309,15,4.1,6,1.6,115,46.0,64,6.3,6.41,9.5,230.9,91.0,51.6,24,180,6.17,5.47,5.55,0,0,8,,27,CIN,NFL,QB,10,10,31,88,0,9,38.7,20,2.8,8.8,3.1,0,0,0,0,0,0.0,0.0,31,2.8,88,0,2,,27,CIN,NFL,QB,10,10,244,365,2315,6.3,1070,4.4,2.9,1239,5.1,10,11,1,21,5.9,52,14.7,267,75.6,2.2,83,13,37,74,18.4,14,6.5,55,263,54,262,1,1,35,361,,Joe Burrow,BurrJo01,2020,CIN,2397
2024,28,CIN,NFL,QB,17,17,9-8-0,460,652,70.6,4918,43,6.6,9,1.4,253,53.6,70,7.5,8.24,10.7,289.3,108.5,74.7,48,278,6.86,6.63,7.28,1,2,16,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1",28,CIN,NFL,QB,17,17,42,201,2,16,47.6,47,4.8,11.8,2.5,0,0,0,0,0,0.0,0.0,42,4.8,201,2,11,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1",28,CIN,NFL,QB,17,17,460,652,4603,7.1,2726,5.9,4.2,2192,4.8,10,20,1,30,4.8,73,11.6,507,80.3,2.2,164,38,69,155,21.5,22,9.3,97,838,89,819,3,19,68,471,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1",Joe Burrow,BurrJo01,2020,CIN,5119
