season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 27_level_0_Fmb,Rush_Unnamed: 28_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2006,23,TEN,NFL,QB,15.0,13.0,8-5-0,184.0,357.0,51.5,2199.0,12.0,3.4,13.0,3.6,107.0,35.3,53.0,6.2,5.19,12.0,146.6,66.7,56.1,25.0,129.0,6.54,5.42,4.52,4.0,5.0,9.0,"PB,AP ORoY-1",23,TEN,NFL,QB,15.0,13.0,83.0,552.0,7.0,32.0,45.8,39.0,6.7,36.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6.7,552.0,7.0,12.0,"PB,AP ORoY-1",Vince Young,YounVi00,2006,TEN,2751.0
2007,24,TEN,NFL,QB,15.0,15.0,9-6-0,238.0,382.0,62.3,2546.0,9.0,2.4,17.0,4.5,143.0,46.7,73.0,6.7,5.13,10.7,169.7,71.1,46.9,25.0,157.0,6.14,5.87,4.43,0.0,0.0,9.0,,24,TEN,NFL,QB,15.0,15.0,93.0,395.0,3.0,26.0,41.9,21.0,4.2,26.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4.2,395.0,3.0,10.0,,Vince Young,YounVi00,2006,TEN,2941.0
2008,25,TEN,NFL,QB,3.0,1.0,1-0-0,22.0,36.0,61.1,219.0,1.0,2.8,2.0,5.6,9.0,30.8,54.0,6.1,4.14,10.0,73.0,64.5,5.3,3.0,13.0,7.69,5.28,3.49,0.0,0.0,1.0,,25,TEN,NFL,QB,3.0,1.0,8.0,27.0,0.0,0.0,25.0,8.0,3.4,9.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.4,27.0,0.0,2.0,,Vince Young,YounVi00,2006,TEN,246.0
2009,26,TEN,NFL,QB,12.0,10.0,8-2-0,152.0,259.0,58.7,1879.0,10.0,3.9,7.0,2.7,91.0,44.4,66.0,7.3,6.81,12.4,156.6,82.8,69.6,9.0,36.0,3.36,6.88,6.45,3.0,6.0,8.0,"PB,AP CPoY-3",26,TEN,NFL,QB,12.0,10.0,55.0,281.0,2.0,21.0,45.5,44.0,5.1,23.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.1,281.0,2.0,8.0,"PB,AP CPoY-3",Vince Young,YounVi00,2006,TEN,2160.0
2010,27,TEN,NFL,QB,9.0,8.0,4-4-0,93.0,156.0,59.6,1255.0,10.0,6.4,3.0,1.9,58.0,42.0,71.0,8.0,8.46,13.5,139.4,98.6,59.4,13.0,80.0,7.69,6.95,7.34,0.0,1.0,6.0,,27,TEN,NFL,QB,9.0,8.0,25.0,125.0,0.0,6.0,40.0,20.0,5.0,13.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,125.0,0.0,6.0,,Vince Young,YounVi00,2006,TEN,1380.0
2011,28,PHI,NFL,QB,6.0,3.0,1-2-0,66.0,114.0,57.9,866.0,4.0,3.5,9.0,7.9,39.0,43.4,58.0,7.6,4.75,13.1,144.3,60.8,40.3,8.0,34.0,6.56,6.82,4.16,0.0,1.0,3.0,,28,PHI,NFL,QB,6.0,3.0,18.0,79.0,0.0,4.0,44.4,13.0,4.4,13.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.4,79.0,0.0,2.0,,Vince Young,YounVi00,2006,TEN,945.0
