season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 27_level_0_Fmb,Rush_Unnamed: 28_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2006,24,WAS,NFL,QB,7.0,7.0,2-5-0,110.0,207.0,53.1,1297.0,10.0,4.8,6.0,2.9,68.0,40.7,66.0,6.3,5.93,11.8,185.3,76.5,52.3,7.0,55.0,3.27,5.8,5.48,1.0,1.0,5.0,,24,WAS,NFL,QB,7.0,7.0,24.0,107.0,0.0,8.0,41.7,15.0,4.5,15.3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.5,107.0,0.0,1.0,,Jason Campbell,CampJa00,2005,WAS,1404.0
2007,25,WAS,NFL,QB,13.0,13.0,6-7-0,250.0,417.0,60.0,2700.0,12.0,2.9,11.0,2.6,148.0,46.3,54.0,6.5,5.86,10.8,207.7,77.6,59.8,21.0,110.0,4.79,5.91,5.33,1.0,2.0,9.0,,25,WAS,NFL,QB,13.0,13.0,36.0,185.0,1.0,15.0,47.2,29.0,5.1,14.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.1,185.0,1.0,13.0,,Jason Campbell,CampJa00,2005,WAS,2885.0
2008,27,WAS,NFL,QB,16.0,16.0,8-8-0,315.0,506.0,62.3,3245.0,13.0,2.6,6.0,1.2,161.0,44.5,67.0,6.4,6.39,10.3,202.8,84.3,58.5,38.0,266.0,6.99,5.48,5.46,1.0,3.0,11.0,,27,WAS,NFL,QB,16.0,16.0,47.0,258.0,1.0,15.0,42.6,23.0,5.5,16.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.5,258.0,1.0,7.0,,Jason Campbell,CampJa00,2005,WAS,3503.0
2009,28,WAS,NFL,QB,16.0,16.0,4-12-0,327.0,507.0,64.5,3618.0,20.0,3.9,15.0,3.0,187.0,45.8,84.0,7.1,6.59,11.1,226.1,86.4,55.2,43.0,285.0,7.82,6.06,5.56,1.0,1.0,11.0,,28,WAS,NFL,QB,16.0,16.0,46.0,236.0,1.0,17.0,43.5,21.0,5.1,14.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.1,236.0,1.0,13.0,,Jason Campbell,CampJa00,2005,WAS,3854.0
2010,28,OAK,NFL,QB,13.0,12.0,7-5-0,194.0,329.0,59.0,2387.0,13.0,4.0,8.0,2.4,111.0,39.5,73.0,7.3,6.95,12.3,183.6,84.5,48.8,33.0,208.0,9.12,6.02,5.74,2.0,2.0,9.0,,28,OAK,NFL,QB,13.0,12.0,47.0,222.0,1.0,13.0,36.2,24.0,4.7,17.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.7,222.0,1.0,9.0,,Jason Campbell,CampJa00,2005,WAS,2609.0
2011,29,OAK,NFL,QB,6.0,6.0,4-2-0,100.0,165.0,60.6,1170.0,6.0,3.6,4.0,2.4,56.0,46.5,58.0,7.1,6.73,11.7,195.0,84.2,56.2,5.0,19.0,2.94,6.77,6.42,1.0,1.0,4.0,,29,OAK,NFL,QB,6.0,6.0,18.0,60.0,2.0,7.0,50.0,17.0,3.3,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.3,60.0,2.0,3.0,,Jason Campbell,CampJa00,2005,WAS,1230.0
2012,31,CHI,NFL,QB,6.0,1.0,0-1-0,32.0,51.0,62.7,265.0,2.0,3.9,2.0,3.9,10.0,33.3,45.0,5.2,4.22,8.3,44.2,72.8,9.2,6.0,49.0,10.53,3.79,2.91,0.0,0.0,1.0,,31,CHI,NFL,QB,6.0,1.0,7.0,28.0,0.0,1.0,28.6,13.0,4.0,4.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,28.0,0.0,2.0,,Jason Campbell,CampJa00,2005,WAS,293.0
2013,32,CLE,NFL,QB,9.0,8.0,1-7-0,180.0,317.0,56.8,2015.0,11.0,3.5,8.0,2.5,86.0,39.3,80.0,6.4,5.91,11.2,223.9,76.9,43.3,16.0,104.0,4.8,5.74,5.32,0.0,0.0,4.0,,32,CLE,NFL,QB,9.0,8.0,14.0,107.0,0.0,6.0,50.0,21.0,7.6,11.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.6,107.0,0.0,3.0,,Jason Campbell,CampJa00,2005,WAS,2122.0
2014,32,CIN,NFL,QB,4.0,0.0,,11.0,19.0,57.9,74.0,0.0,0.0,0.0,0.0,3.0,35.0,38.0,3.9,3.89,6.7,18.5,66.6,7.3,1.0,0.0,5.0,3.7,3.7,0.0,0.0,0.0,,32,CIN,NFL,QB,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,Jason Campbell,CampJa00,2005,WAS,75.0
