season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_Y/R,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_Succ%,Rush_Receiving_Lng,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Receiving_Ctch%,Rush_Receiving_Y/Tgt,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 32_level_0_Fmb,Rush_Unnamed: 33_level_0_Awards,AdvPass_Unnamed: 1_level_0_Age,AdvPass_Unnamed: 2_level_0_Team,AdvPass_Unnamed: 3_level_0_Lg,AdvPass_Unnamed: 4_level_0_Pos,AdvPass_Unnamed: 5_level_0_G,AdvPass_Unnamed: 6_level_0_GS,AdvPass_Passing_Cmp,AdvPass_Passing_Att,AdvPass_Air Yards_IAY,AdvPass_Air Yards_IAY/PA,AdvPass_Air Yards_CAY,AdvPass_Air Yards_CAY/Cmp,AdvPass_Air Yards_CAY/PA,AdvPass_Air Yards_YAC,AdvPass_Air Yards_YAC/Cmp,AdvPass_Accuracy_Bats,AdvPass_Accuracy_ThAwy,AdvPass_Accuracy_Spikes,AdvPass_Accuracy_Drops,AdvPass_Accuracy_Drop%,AdvPass_Accuracy_BadTh,AdvPass_Accuracy_Bad%,AdvPass_Accuracy_OnTgt,AdvPass_Accuracy_OnTgt%,AdvPass_Pressure_PktTime,AdvPass_Pressure_Bltz,AdvPass_Pressure_Hrry,AdvPass_Pressure_Hits,AdvPass_Pressure_Prss,AdvPass_Pressure_Prss%,AdvPass_Pressure_Scrm,AdvPass_Pressure_Yds/Scr,AdvPass_RPO_Plays,AdvPass_RPO_Yds,AdvPass_RPO_PassAtt,AdvPass_RPO_PassYds,AdvPass_RPO_RushAtt,AdvPass_RPO_RushYds,AdvPass_PlayAction_PassAtt,AdvPass_PlayAction_PassYds,AdvPass_Unnamed: 41_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2017,22,HOU,NFL,QB,7.0,6.0,3-3-0,126.0,204.0,61.8,1699.0,19.0,9.3,8.0,3.9,85.0,46.6,72.0,8.3,8.43,13.5,242.7,103.0,83.7,19.0,116.0,8.52,7.1,7.19,0.0,0.0,7.0,AP ORoY-3,22,HOU,NFL,QB,7.0,6.0,36.0,269.0,2.0,14.0,61.1,49.0,7.5,38.4,5.1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,36.0,7.5,269.0,2.0,3.0,AP ORoY-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deshaun Watson,WatsDe00,2017,HOU,1968.0
2018,23,HOU,NFL,QB,16.0,16.0,11-5-0,345.0,505.0,68.3,4165.0,26.0,5.1,9.0,1.8,202.0,46.4,73.0,8.2,8.48,12.1,260.3,103.1,61.8,62.0,384.0,10.93,6.67,6.87,5.0,5.0,16.0,PB,23,HOU,NFL,QB,16.0,16.0,99.0,551.0,5.0,33.0,52.5,34.0,5.6,34.4,6.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,99.0,5.6,551.0,5.0,9.0,PB,23,HOU,NFL,QB,16.0,16.0,345.0,505.0,4270.0,8.5,2412.0,7.0,4.8,1753.0,5.1,0.0,13.0,6.0,17.0,3.5,84.0,17.3,,,2.5,163.0,77.0,59.0,198.0,31.7,58.0,7.2,,,,,,,,,PB,Deshaun Watson,WatsDe00,2017,HOU,4716.0
2019,24,HOU,NFL,QB,15.0,15.0,10-5-0,333.0,495.0,67.3,3852.0,26.0,5.3,12.0,2.4,191.0,49.4,54.0,7.8,7.74,11.6,256.8,98.0,70.5,44.0,257.0,8.16,6.67,6.63,3.0,5.0,16.0,PB,24,HOU,NFL,QB,15.0,15.0,82.0,413.0,7.0,29.0,48.8,30.0,5.0,27.5,5.5,1.0,1.0,6.0,6.0,1.0,1.0,100.0,6.0,0.1,0.4,100.0,6.0,83.0,5.0,419.0,8.0,10.0,PB,24,HOU,NFL,QB,15.0,15.0,333.0,495.0,4396.0,8.9,2166.0,6.5,4.4,1686.0,5.1,6.0,15.0,2.0,21.0,4.4,80.0,16.7,367.0,76.8,2.5,167.0,47.0,39.0,130.0,22.3,44.0,7.1,92.0,637.0,65.0,517.0,25.0,120.0,94.0,813.0,PB,Deshaun Watson,WatsDe00,2017,HOU,4265.0
2020,25,HOU,NFL,QB,16.0,16.0,4-12-0,382.0,544.0,70.2,4823.0,33.0,6.1,7.0,1.3,221.0,54.5,77.0,8.9,9.5,12.6,301.4,112.4,63.7,49.0,293.0,8.26,7.64,8.22,0.0,0.0,16.0,PB,25,HOU,NFL,QB,16.0,16.0,90.0,444.0,3.0,31.0,53.3,16.0,4.9,27.8,5.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,90.0,4.9,444.0,3.0,8.0,PB,25,HOU,NFL,QB,16.0,16.0,382.0,544.0,4840.0,8.9,2847.0,7.5,5.2,1976.0,5.2,5.0,19.0,2.0,19.0,3.6,79.0,15.1,420.0,80.3,2.5,168.0,75.0,47.0,171.0,26.1,62.0,6.4,73.0,598.0,56.0,519.0,13.0,79.0,81.0,834.0,PB,Deshaun Watson,WatsDe00,2017,HOU,5267.0
2022,27,CLE,NFL,QB,6.0,6.0,3-3-0,99.0,170.0,58.2,1102.0,7.0,4.1,5.0,2.9,53.0,41.6,46.0,6.5,5.98,11.1,183.7,79.1,40.4,20.0,106.0,10.53,5.24,4.79,0.0,0.0,4.0,,27,CLE,NFL,QB,6.0,6.0,36.0,175.0,1.0,10.0,47.2,21.0,4.9,29.2,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,36.0,4.9,175.0,1.0,1.0,,27,CLE,NFL,QB,6.0,6.0,99.0,170.0,1207.0,7.1,558.0,5.6,3.3,544.0,5.5,4.0,12.0,2.0,12.0,7.7,22.0,14.1,116.0,74.4,2.9,35.0,5.0,12.0,37.0,18.1,14.0,7.1,26.0,227.0,19.0,169.0,6.0,58.0,51.0,403.0,,Deshaun Watson,WatsDe00,2017,HOU,1277.0
2023,28,CLE,NFL,QB,6.0,6.0,5-1-0,105.0,171.0,61.4,1115.0,7.0,4.1,4.0,2.3,52.0,38.3,59.0,6.5,6.29,10.6,185.8,84.3,42.9,17.0,85.0,9.04,5.48,5.27,1.0,1.0,4.0,,28,CLE,NFL,QB,6.0,6.0,26.0,142.0,1.0,10.0,61.5,16.0,5.5,23.7,4.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,26.0,5.5,142.0,1.0,5.0,,28,CLE,NFL,QB,6.0,6.0,105.0,171.0,1566.0,9.2,616.0,5.9,3.6,499.0,4.8,4.0,5.0,1.0,12.0,7.3,34.0,20.6,118.0,71.5,2.5,59.0,13.0,18.0,48.0,23.4,17.0,6.2,20.0,115.0,17.0,116.0,1.0,-1.0,34.0,334.0,,Deshaun Watson,WatsDe00,2017,HOU,1257.0
2024,29,CLE,NFL,QB,7.0,7.0,1-6-0,137.0,216.0,63.4,1148.0,5.0,2.3,3.0,1.4,49.0,33.3,35.0,5.3,5.15,8.4,164.0,79.0,23.4,33.0,191.0,13.25,3.84,3.7,0.0,0.0,0.0,,29,CLE,NFL,QB,7.0,7.0,31.0,148.0,1.0,8.0,41.9,16.0,4.8,21.1,4.4,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,31.0,4.8,148.0,1.0,5.0,,29,CLE,NFL,QB,7.0,7.0,137.0,216.0,1523.0,7.1,564.0,4.1,2.6,584.0,4.3,5.0,5.0,0.0,20.0,9.5,34.0,16.1,166.0,78.7,2.6,72.0,16.0,37.0,86.0,31.9,21.0,6.3,32.0,123.0,20.0,110.0,4.0,13.0,48.0,252.0,,Deshaun Watson,WatsDe00,2017,HOU,1296.0
