season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_Y/R,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_Succ%,Rush_Receiving_Lng,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Receiving_Ctch%,Rush_Receiving_Y/Tgt,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 32_level_0_Fmb,Rush_Unnamed: 33_level_0_Awards,AdvPass_Unnamed: 1_level_0_Age,AdvPass_Unnamed: 2_level_0_Team,AdvPass_Unnamed: 3_level_0_Lg,AdvPass_Unnamed: 4_level_0_Pos,AdvPass_Unnamed: 5_level_0_G,AdvPass_Unnamed: 6_level_0_GS,AdvPass_Passing_Cmp,AdvPass_Passing_Att,AdvPass_Air Yards_IAY,AdvPass_Air Yards_IAY/PA,AdvPass_Air Yards_CAY,AdvPass_Air Yards_CAY/Cmp,AdvPass_Air Yards_CAY/PA,AdvPass_Air Yards_YAC,AdvPass_Air Yards_YAC/Cmp,AdvPass_Accuracy_Bats,AdvPass_Accuracy_ThAwy,AdvPass_Accuracy_Spikes,AdvPass_Accuracy_Drops,AdvPass_Accuracy_Drop%,AdvPass_Accuracy_BadTh,AdvPass_Accuracy_Bad%,AdvPass_Accuracy_OnTgt,AdvPass_Accuracy_OnTgt%,AdvPass_Pressure_PktTime,AdvPass_Pressure_Bltz,AdvPass_Pressure_Hrry,AdvPass_Pressure_Hits,AdvPass_Pressure_Prss,AdvPass_Pressure_Prss%,AdvPass_Pressure_Scrm,AdvPass_Pressure_Yds/Scr,AdvPass_RPO_Plays,AdvPass_RPO_Yds,AdvPass_RPO_PassAtt,AdvPass_RPO_PassYds,AdvPass_RPO_RushAtt,AdvPass_RPO_RushYds,AdvPass_PlayAction_PassAtt,AdvPass_PlayAction_PassYds,AdvPass_Unnamed: 41_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2019,22,NYG,NFL,QB,13,12,3-9-0,284,459,61.9,3027,24,5.2,12,2.6,140,41.0,75,6.6,6.46,10.7,232.8,87.7,55.7,38,295,7.65,5.5,5.38,1,2,9,,22,NYG,NFL,QB,13,12,45,279,2,21,66.7,26,6.2,21.5,3.5,0,0,0,,0,0,,,0.0,0.0,,,45,6.2,279,2,19,,22,NYG,NFL,QB,13,12,284,459,3689,8.0,1619,5.7,3.5,1408,5.0,6,12,0,17,3.8,80,17.9,318,71.1,2.5,131,48,66,152,29.0,27,8.4,37,325,28,297,5,28,75,639,,Daniel Jones,JoneDa05,2019,NYG,3306
2020,23,NYG,NFL,QB,14,14,5-9-0,280,448,62.5,2943,11,2.5,10,2.2,157,42.8,53,6.6,6.06,10.5,210.2,80.4,54.0,45,286,9.13,5.39,4.92,0,0,9,,23,NYG,NFL,QB,14,14,65,423,1,17,44.6,80,6.5,30.2,4.6,0,0,0,,0,0,,,0.0,0.0,,,65,6.5,423,1,10,,23,NYG,NFL,QB,14,14,280,448,3395,7.6,1827,6.5,4.1,1116,4.0,8,14,2,23,5.3,76,17.6,325,75.2,2.5,200,56,55,156,30.3,22,7.9,46,367,28,208,17,159,101,717,,Daniel Jones,JoneDa05,2019,NYG,3366
2021,24,NYG,NFL,QB,11,11,4-7-0,232,361,64.3,2428,10,2.8,7,1.9,116,43.9,54,6.7,6.41,10.5,220.7,84.8,47.5,22,160,5.74,5.92,5.62,1,1,7,,24,NYG,NFL,QB,11,11,62,298,2,16,48.4,46,4.8,27.1,5.6,1,1,16,16.0,0,1,100.0,16.0,0.1,1.5,100.0,16.0,63,5.0,314,2,7,,24,NYG,NFL,QB,11,11,232,361,2616,7.2,1334,5.8,3.7,1094,4.7,5,12,1,19,5.5,64,18.4,265,76.1,2.4,120,37,36,95,23.3,24,6.4,38,160,25,111,10,49,93,652,,Daniel Jones,JoneDa05,2019,NYG,2726
2022,25,NYG,NFL,QB,16,16,9-6-1,317,472,67.2,3205,15,3.2,5,1.1,156,45.7,65,6.8,6.95,10.1,200.3,92.5,62.9,44,243,8.53,5.74,5.89,4,5,15,AP CPoY-11,25,NYG,NFL,QB,16,16,120,708,7,57,59.2,25,5.9,44.3,7.5,0,0,0,,0,0,,,0.0,0.0,,,120,5.9,708,7,6,AP CPoY-11,25,NYG,NFL,QB,16,16,317,472,3024,6.4,1609,5.1,3.4,1596,5.0,11,24,5,29,6.5,54,12.2,359,81.0,2.5,137,46,53,143,25.1,53,7.2,49,310,39,240,9,70,141,984,AP CPoY-11,Daniel Jones,JoneDa05,2019,NYG,3913
2023,26,NYG,NFL,QB,6,6,1-5-0,108,160,67.5,909,2,1.3,6,3.8,43,37.4,58,5.7,4.24,8.4,151.5,70.5,36.3,30,167,15.79,3.91,2.69,1,1,0,,26,NYG,NFL,QB,6,6,40,206,1,15,52.5,17,5.2,34.3,6.7,0,0,0,,0,0,,,0.0,0.0,,,40,5.2,206,1,4,,26,NYG,NFL,QB,6,6,108,160,1083,6.8,469,4.3,2.9,440,4.1,5,7,0,6,3.9,21,13.7,120,78.4,2.3,47,17,17,64,30.5,20,8.0,30,198,23,160,6,38,30,262,,Daniel Jones,JoneDa05,2019,NYG,1115
2024,27,NYG,NFL,QB,10,10,2-8-0,216,341,63.3,2070,8,2.3,7,2.1,106,43.0,43,6.1,5.62,9.6,207.0,79.4,47.8,29,172,7.84,5.13,4.71,0,0,5,,27,NYG,NFL,QB,10,10,67,265,2,26,59.7,24,4.0,26.5,6.7,0,0,0,,0,0,,,0.0,0.0,,,67,4.0,265,2,4,,27,NYG,NFL,QB,10,10,216,341,2443,7.2,1126,5.2,3.3,944,4.4,7,17,4,24,7.5,40,12.5,254,79.4,2.4,89,21,44,94,24.5,14,5.5,33,206,25,166,8,40,68,473,,Daniel Jones,JoneDa05,2019,NYG,2335
