season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_Y/R,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_Succ%,Rush_Receiving_Lng,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Receiving_Ctch%,Rush_Receiving_Y/Tgt,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 32_level_0_Fmb,Rush_Unnamed: 33_level_0_Awards,AdvPass_Unnamed: 1_level_0_Age,AdvPass_Unnamed: 2_level_0_Team,AdvPass_Unnamed: 3_level_0_Lg,AdvPass_Unnamed: 4_level_0_Pos,AdvPass_Unnamed: 5_level_0_G,AdvPass_Unnamed: 6_level_0_GS,AdvPass_Passing_Cmp,AdvPass_Passing_Att,AdvPass_Air Yards_IAY,AdvPass_Air Yards_IAY/PA,AdvPass_Air Yards_CAY,AdvPass_Air Yards_CAY/Cmp,AdvPass_Air Yards_CAY/PA,AdvPass_Air Yards_YAC,AdvPass_Air Yards_YAC/Cmp,AdvPass_Accuracy_Bats,AdvPass_Accuracy_ThAwy,AdvPass_Accuracy_Spikes,AdvPass_Accuracy_Drops,AdvPass_Accuracy_Drop%,AdvPass_Accuracy_BadTh,AdvPass_Accuracy_Bad%,AdvPass_Accuracy_OnTgt,AdvPass_Accuracy_OnTgt%,AdvPass_Pressure_PktTime,AdvPass_Pressure_Bltz,AdvPass_Pressure_Hrry,AdvPass_Pressure_Hits,AdvPass_Pressure_Prss,AdvPass_Pressure_Prss%,AdvPass_Pressure_Scrm,AdvPass_Pressure_Yds/Scr,AdvPass_RPO_Plays,AdvPass_RPO_Yds,AdvPass_RPO_PassAtt,AdvPass_RPO_PassYds,AdvPass_RPO_RushAtt,AdvPass_RPO_RushYds,AdvPass_PlayAction_PassAtt,AdvPass_PlayAction_PassYds,AdvPass_Unnamed: 41_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2020,22,LAC,NFL,QB,15,15,6-9-0,396,595,66.6,4336,31,5.2,10,1.7,216,47.8,72,7.3,7.57,10.9,289.1,98.3,62.6,32,218,5.1,6.57,6.84,1,3,13,AP ORoY-1,22,LAC,NFL,QB,15,15,55,234,5,20,49.1,31,4.3,15.6,3.7,0,0,0,,0,0,,,0.0,0.0,,,55,4.3,234,5,8,AP ORoY-1,22,LAC,NFL,QB,15,15,396,595,4378,7.4,2121,5.4,3.6,2215,5.6,7,7,4,23,3.9,105,18.0,447,76.5,2.4,170,85,70,187,28.7,25,5.6,32,196,20,115,10,81,127,1140,AP ORoY-1,Justin Herbert,HerbJu00,2020,LAC,4570
2021,23,LAC,NFL,QB,17,17,9-8-0,443,672,65.9,5014,38,5.7,15,2.2,256,51.1,72,7.5,7.59,11.3,294.9,97.7,70.9,31,214,4.41,6.83,6.95,5,5,18,PB,23,LAC,NFL,QB,17,17,63,302,3,28,58.7,36,4.8,17.8,3.7,0,0,0,,0,0,,,0.0,0.0,,,63,4.8,302,3,1,PB,23,LAC,NFL,QB,17,17,443,672,5076,7.6,2627,5.9,3.9,2387,5.4,17,14,1,38,5.8,96,14.6,527,80.2,2.4,155,51,61,143,19.4,36,7.8,54,516,46,484,6,32,166,1515,PB,Justin Herbert,HerbJu00,2020,LAC,5316
2022,24,LAC,NFL,QB,17,17,10-7-0,477,699,68.2,4739,25,3.6,10,1.4,228,46.3,55,6.8,6.85,9.9,278.8,93.2,60.2,38,206,5.16,6.15,6.22,4,5,14,AP MVP-9,24,LAC,NFL,QB,17,17,54,147,0,17,40.7,23,2.7,8.6,3.2,2,2,-10,-5.0,0,0,0.0,-2.0,0.1,-0.6,100.0,-5.0,56,2.4,137,0,8,AP MVP-9,24,LAC,NFL,QB,17,17,477,699,4476,6.4,2246,4.7,3.2,2493,5.2,23,25,2,39,5.8,87,12.9,508,75.6,2.5,182,50,72,160,21.1,22,6.5,41,328,41,328,0,0,188,1435,AP MVP-9,Justin Herbert,HerbJu00,2020,LAC,4886
2023,25,LAC,NFL,QB,13,13,5-8-0,297,456,65.1,3134,20,4.4,7,1.5,150,46.2,60,6.9,7.06,10.6,241.1,93.2,64.1,29,233,5.98,5.98,6.16,1,1,11,,25,LAC,NFL,QB,13,13,52,228,3,16,40.4,35,4.4,17.5,4.0,1,1,10,10.0,0,1,100.0,10.0,0.1,0.8,100.0,10.0,53,4.5,238,3,4,,25,LAC,NFL,QB,13,13,297,456,3479,7.6,1571,5.3,3.4,1563,5.3,11,11,0,22,4.9,71,16.0,339,76.2,2.4,158,36,42,107,20.9,27,8.4,68,435,60,402,7,33,80,517,,Justin Herbert,HerbJu00,2020,LAC,3362
2024,26,LAC,NFL,QB,17,17,11-6-0,332,504,65.9,3870,23,4.6,3,0.6,175,44.4,66,7.7,8.32,11.7,227.6,101.7,64.8,41,244,7.52,6.65,7.25,1,2,14,"AP MVP-9,AP CPoY-12",26,LAC,NFL,QB,17,17,69,306,2,23,46.4,41,4.4,18.0,4.1,0,0,0,,0,0,,,0.0,0.0,,,69,4.4,306,2,6,"AP MVP-9,AP CPoY-12",26,LAC,NFL,QB,17,17,332,504,4326,8.6,2182,6.6,4.3,1688,5.1,10,14,3,32,6.6,67,13.8,388,79.7,2.5,156,20,62,123,21.4,31,10.0,51,535,42,489,4,46,143,1431,"AP MVP-9,AP CPoY-12",Justin Herbert,HerbJu00,2020,LAC,4176
