season,Age,Team,Lg,Pos,G,GS,Pass_QBrec,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Succ%,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,Pass_AV,Pass_Awards,Rush_Unnamed: 1_level_0_Age,Rush_Unnamed: 2_level_0_Team,Rush_Unnamed: 3_level_0_Lg,Rush_Unnamed: 4_level_0_Pos,Rush_Unnamed: 5_level_0_G,Rush_Unnamed: 6_level_0_GS,Rush_Rushing_Att,Rush_Rushing_Yds,Rush_Rushing_TD,Rush_Rushing_1D,Rush_Rushing_Succ%,Rush_Rushing_Lng,Rush_Rushing_Y/A,Rush_Rushing_Y/G,Rush_Rushing_A/G,Rush_Receiving_Tgt,Rush_Receiving_Rec,Rush_Receiving_Yds,Rush_Receiving_Y/R,Rush_Receiving_TD,Rush_Receiving_1D,Rush_Receiving_Succ%,Rush_Receiving_Lng,Rush_Receiving_R/G,Rush_Receiving_Y/G,Rush_Receiving_Ctch%,Rush_Receiving_Y/Tgt,Rush_Scrimmage_Touch,Rush_Scrimmage_Y/Tch,Rush_Scrimmage_YScm,Rush_Scrimmage_RRTD,Rush_Unnamed: 32_level_0_Fmb,Rush_Unnamed: 33_level_0_Awards,AdvPass_Unnamed: 1_level_0_Age,AdvPass_Unnamed: 2_level_0_Team,AdvPass_Unnamed: 3_level_0_Lg,AdvPass_Unnamed: 4_level_0_Pos,AdvPass_Unnamed: 5_level_0_G,AdvPass_Unnamed: 6_level_0_GS,AdvPass_Passing_Cmp,AdvPass_Passing_Att,AdvPass_Air Yards_IAY,AdvPass_Air Yards_IAY/PA,AdvPass_Air Yards_CAY,AdvPass_Air Yards_CAY/Cmp,AdvPass_Air Yards_CAY/PA,AdvPass_Air Yards_YAC,AdvPass_Air Yards_YAC/Cmp,AdvPass_Accuracy_Bats,AdvPass_Accuracy_ThAwy,AdvPass_Accuracy_Spikes,AdvPass_Accuracy_Drops,AdvPass_Accuracy_Drop%,AdvPass_Accuracy_BadTh,AdvPass_Accuracy_Bad%,AdvPass_Accuracy_OnTgt,AdvPass_Accuracy_OnTgt%,AdvPass_Pressure_PktTime,AdvPass_Pressure_Bltz,AdvPass_Pressure_Hrry,AdvPass_Pressure_Hits,AdvPass_Pressure_Prss,AdvPass_Pressure_Prss%,AdvPass_Pressure_Scrm,AdvPass_Pressure_Yds/Scr,AdvPass_RPO_Plays,AdvPass_RPO_Yds,AdvPass_RPO_PassAtt,AdvPass_RPO_PassYds,AdvPass_RPO_RushAtt,AdvPass_RPO_RushYds,AdvPass_PlayAction_PassAtt,AdvPass_PlayAction_PassYds,AdvPass_Unnamed: 41_level_0_Awards,player_name,player_id,draft_year,draft_team,total_yards
2017,22,KAN,NFL,QB,1,1,1-0-0,22,35,62.9,284,0,0.0,1,2.9,15,51.4,51,8.1,6.83,12.9,284.0,76.4,66.8,2,15,5.41,7.27,6.05,0,1,1,,22,KAN,NFL,QB,1,1,7,10,0,0,14.3,5,1.4,10.0,7.0,0,0,0,,0,0,,,0.0,0.0,,,7,1.4,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Mahomes,MahoPa00,2017,KAN,294
2018,23,KAN,NFL,QB,16,16,12-4-0,383,580,66.0,5097,50,8.6,12,2.1,237,54.1,89,8.8,9.58,13.3,318.6,113.8,80.3,26,171,4.29,8.13,8.89,2,2,22,"PB,AP-1,AP MVP-1,AP OPoY-1",23,KAN,NFL,QB,16,16,60,272,2,17,53.3,28,4.5,17.0,3.8,0,0,0,,0,0,,,0.0,0.0,,,60,4.5,272,2,9,"PB,AP-1,AP MVP-1,AP OPoY-1",23,KAN,NFL,QB,16.0,16.0,383.0,580.0,5260.0,9.1,2489.0,6.5,4.3,2608.0,6.8,0.0,24.0,1.0,28.0,5.0,95.0,17.1,,,2.4,127.0,121.0,67.0,214.0,33.8,27.0,7.9,,,,,,,,,"PB,AP-1,AP MVP-1,AP OPoY-1",Patrick Mahomes,MahoPa00,2017,KAN,5369
2019,24,KAN,NFL,QB,14,14,11-3-0,319,484,65.9,4031,26,5.4,5,1.0,176,50.9,83,8.3,8.94,12.6,287.9,105.3,77.7,17,127,3.39,7.79,8.38,1,1,17,"PB,AP OPoY-4",24,KAN,NFL,QB,14,14,43,218,2,15,41.9,25,5.1,15.6,3.1,0,0,0,,0,0,,,0.0,0.0,,,43,5.1,218,2,3,"PB,AP OPoY-4",24,KAN,NFL,QB,14.0,14.0,319.0,484.0,4273.0,8.8,2076.0,6.5,4.3,1955.0,6.1,6.0,19.0,0.0,25.0,5.4,85.0,18.3,359.0,77.2,2.5,108.0,54.0,34.0,105.0,20.0,23.0,9.3,71.0,497.0,64.0,469.0,6.0,28.0,115.0,908.0,"PB,AP OPoY-4",Patrick Mahomes,MahoPa00,2017,KAN,4249
2020,25,KAN,NFL,QB,15,15,14-1-0,390,588,66.3,4740,38,6.5,6,1.0,238,54.1,75,8.1,8.89,12.2,316.0,108.2,78.1,22,147,3.61,7.53,8.33,3,3,17,"PB,AP-2,AP MVP-3,AP OPoY-2",25,KAN,NFL,QB,15,15,62,308,2,22,53.2,24,5.0,20.5,4.1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,62,5.0,308,2,5,"PB,AP-2,AP MVP-3,AP OPoY-2",25,KAN,NFL,QB,15.0,15.0,390.0,588.0,4910.0,8.4,2473.0,6.3,4.2,2267.0,5.8,8.0,20.0,1.0,28.0,4.9,100.0,17.6,436.0,76.9,2.6,141.0,62.0,59.0,143.0,22.0,40.0,7.3,100.0,770.0,94.0,756.0,4.0,14.0,144.0,1068.0,"PB,AP-2,AP MVP-3,AP OPoY-2",Patrick Mahomes,MahoPa00,2017,KAN,5048
2021,26,KAN,NFL,QB,17,17,12-5-0,436,658,66.3,4839,37,5.6,13,2.0,260,53.2,75,7.4,7.59,11.1,284.6,98.5,67.7,28,146,4.08,6.84,7.07,3,3,18,PB,26,KAN,NFL,QB,17,17,66,381,2,25,50.0,32,5.8,22.4,3.9,0,0,0,,0,0,,,0.0,0.0,,,66,5.8,381,2,9,PB,26,KAN,NFL,QB,17.0,17.0,436.0,658.0,4829.0,7.3,2140.0,4.9,3.3,2699.0,6.2,7.0,32.0,0.0,31.0,5.0,118.0,18.8,485.0,77.5,2.4,112.0,76.0,58.0,162.0,22.1,46.0,8.7,97.0,652.0,91.0,638.0,5.0,14.0,148.0,1099.0,PB,Patrick Mahomes,MahoPa00,2017,KAN,5220
2022,27,KAN,NFL,QB,17,17,14-3-0,435,648,67.1,5250,41,6.3,12,1.9,272,54.6,67,8.1,8.53,12.1,308.8,105.2,79.0,26,188,3.86,7.51,7.93,4,4,19,"PB,AP-1,AP MVP-1,AP OPoY-2",27,KAN,NFL,QB,17,17,61,358,4,25,59.0,20,5.9,21.1,3.6,1,1,6,6.0,0,0,100.0,6.0,0.1,0.4,100.0,6.0,62,5.9,364,4,5,"PB,AP-1,AP MVP-1,AP OPoY-2",27,KAN,NFL,QB,17.0,17.0,435.0,648.0,4686.0,7.2,2397.0,5.5,3.7,2853.0,6.6,8.0,33.0,0.0,33.0,5.4,95.0,15.4,474.0,77.1,2.6,160.0,58.0,56.0,140.0,19.4,46.0,7.5,91.0,713.0,86.0,692.0,4.0,21.0,143.0,1394.0,"PB,AP-1,AP MVP-1,AP OPoY-2",Patrick Mahomes,MahoPa00,2017,KAN,5608
2023,28,KAN,NFL,QB,16,16,10-6-0,401,597,67.2,4183,27,4.5,14,2.3,206,48.2,67,7.0,6.86,10.4,261.4,92.6,63.1,27,186,4.33,6.41,6.26,1,2,15,"PB,AP MVP-7",28,KAN,NFL,QB,16,16,75,389,0,27,50.7,25,5.2,24.3,4.7,0,0,0,,0,0,,,0.0,0.0,,,75,5.2,389,0,5,"PB,AP MVP-7",28,KAN,NFL,QB,16.0,16.0,401.0,597.0,3876.0,6.5,1631.0,4.1,2.7,2552.0,6.4,6.0,29.0,2.0,39.0,6.9,75.0,13.3,457.0,80.7,2.5,133.0,60.0,65.0,152.0,22.6,50.0,8.1,56.0,337.0,51.0,325.0,3.0,12.0,79.0,794.0,"PB,AP MVP-7",Patrick Mahomes,MahoPa00,2017,KAN,4572
2024,29,KAN,NFL,QB,16,16,15-1-0,392,581,67.5,3928,26,4.5,11,1.9,214,50.7,54,6.8,6.8,10.0,245.5,93.5,67.6,36,239,5.83,5.98,6.02,5,7,14,"AP MVP-6,AP OPoY-17",29,KAN,NFL,QB,16,16,58,307,2,22,50.0,33,5.3,19.2,3.6,1,1,2,2.0,0,0,0.0,2.0,0.1,0.1,100.0,2.0,59,5.2,309,2,2,"AP MVP-6,AP OPoY-17",29,KAN,NFL,QB,16.0,16.0,392.0,581.0,3601.0,6.2,1628.0,4.2,2.8,2300.0,5.9,10.0,26.0,2.0,26.0,4.7,87.0,15.7,425.0,76.9,2.3,140.0,46.0,70.0,152.0,23.3,36.0,9.1,98.0,716.0,97.0,712.0,1.0,4.0,101.0,818.0,"AP MVP-6,AP OPoY-17",Patrick Mahomes,MahoPa00,2017,KAN,4235
