player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
WentCa00,Carson Wentz,389.21272128118255,4339.88019904702,False,,2016,RyanMa00,Matt Ryan,4,total_yards_adj,1,False
JoneDa05,Daniel Jones,531.7808155544175,3933.9867485377777,True,2023.0,2019,RyanMa00,Matt Ryan,4,total_yards_adj,2,False
FlacJo00,Joe Flacco,595.7908367911668,3830.837075189576,True,2013.0,2008,RyanMa00,Matt Ryan,4,total_yards_adj,3,False
TagoTu00,Tua Tagovailoa,608.4556028352315,4710.564790510043,True,2024.0,2020,RyanMa00,Matt Ryan,4,total_yards_adj,4,False
TannRy00,Ryan Tannehill,650.8174557071591,4455.971272540269,True,2015.0,2012,RyanMa00,Matt Ryan,4,total_yards_adj,5,False
FreeJo00,Josh Freeman,679.5851992813243,4343.012745406038,False,,2009,RyanMa00,Matt Ryan,4,total_yards_adj,6,False
RoetBe00,Ben Roethlisberger,753.8736553288052,3517.501773738741,True,2008.0,2004,RyanMa00,Matt Ryan,4,total_yards_adj,7,False
AlleJo02,Josh Allen,777.7486872062253,5211.704537754625,True,2021.0,2018,RyanMa00,Matt Ryan,4,total_yards_adj,8,False
GoffJa00,Jared Goff,971.7301523415422,4741.232968505829,False,,2016,RyanMa00,Matt Ryan,4,total_yards_adj,9,False
BortBl00,Blake Bortles,983.3387872132171,4085.278470432498,True,2018.0,2014,RyanMa00,Matt Ryan,4,total_yards_adj,10,False
