player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
GrosRe00,Rex Grossman,870.9238067949448,3356.136681396701,False,,2003,RodgAa00,Aaron Rodgers,4,total_yards_adj,1,False
RivePh00,Philip Rivers,1239.2488535426755,3336.2844399517244,False,,2004,RodgAa00,Aaron Rodgers,4,total_yards_adj,2,False
StafMa00,Matthew Stafford,1725.291556209978,5261.409113309456,True,2013.0,2009,RodgAa00,Aaron Rodgers,4,total_yards_adj,3,False
PennCh01,Chad Pennington,1790.2179212232172,2310.41719205671,True,2004.0,2000,RodgAa00,Aaron Rodgers,4,total_yards_adj,4,False
TagoTu00,Tua Tagovailoa,1846.728361127206,4710.564790510043,True,2024.0,2020,RodgAa00,Aaron Rodgers,4,total_yards_adj,5,False
RoetBe00,Ben Roethlisberger,2003.410642789902,3517.501773738741,True,2008.0,2004,RodgAa00,Aaron Rodgers,4,total_yards_adj,6,False
CarrDa00,David Carr,2140.3118506626747,2945.265819183927,False,,2002,RodgAa00,Aaron Rodgers,4,total_yards_adj,7,False
JoneDa05,Daniel Jones,2194.233784835877,3933.9867485377777,True,2023.0,2019,RodgAa00,Aaron Rodgers,4,total_yards_adj,8,False
RyanMa00,Matt Ryan,2221.244452357016,4414.060783499942,True,2013.0,2008,RodgAa00,Aaron Rodgers,4,total_yards_adj,9,False
VickMi00,Michael Vick,2241.9306692768973,3396.1767878016503,True,2004.0,2001,RodgAa00,Aaron Rodgers,4,total_yards_adj,10,False
