player_id,player_name,similarity_score,year_1_Pass_ANY/A_adj,got_paid,payment_year,draft_year
RussJa00,JaMarcus Russell,0.8472150766224843,5.4740881352119,False,,2007
CarrDa00,David Carr,1.2889912529063703,5.113436949480025,False,,2002
MannEl00,Eli Manning,1.2938129953913176,5.850962365591397,False,,2004
YounBr01,Bryce Young,1.4992030334568849,5.11,False,,2023
StafMa00,Matthew Stafford,1.5829709830915581,5.904298557624983,False,,2009
