player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year
WinsJa00,Jameis Winston,455.4349856870429,3326.2336535894965,False,,2015
HerbJu00,Justin Herbert,568.6807327551699,3370.991661493139,True,2023.0,2020
MurrKy00,Kyler Murray,576.4609392771224,2800.9422646118705,True,2022.0,2019
MayfBa00,Baker Mayfield,711.2214138331549,3169.36152160552,False,,2018
BortBl00,Blake Bortles,784.8466603980033,4085.278470432498,True,2018.0,2014
