player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year
HarrJo00,Joey Harrington,283.5706893218833,2213.162906332414,False,,2002
SancMa00,Mark Sanchez,419.863422293771,3007.257398162935,True,2012.0,2009
FielJu00,Justin Fields,478.8614806589852,1395.0,False,,2021
MariMa01,Marcus Mariota,485.9814436962762,2931.9230340988997,False,,2015
DarnSa00,Sam Darnold,661.8377672287571,2771.175198121366,False,,2018
