player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
WinsJa00,Jameis Winston,249.45595750389268,3326.2336535894965,False,,2015,MayfBa00,Baker Mayfield,4,total_yards_adj,1,False
MariMa01,Marcus Mariota,310.43152303973596,2931.9230340988997,False,,2015,MayfBa00,Baker Mayfield,4,total_yards_adj,2,False
SancMa00,Mark Sanchez,483.5571422392111,3007.257398162935,True,2012.0,2009,MayfBa00,Baker Mayfield,4,total_yards_adj,3,False
FlacJo00,Joe Flacco,535.0053499389757,3830.837075189576,True,2013.0,2008,MayfBa00,Baker Mayfield,4,total_yards_adj,4,False
MurrKy00,Kyler Murray,546.387615203066,2800.9422646118705,True,2022.0,2019,MayfBa00,Baker Mayfield,4,total_yards_adj,5,False
NewtCa00,Cam Newton,673.3423142278273,3766.465337019326,True,2015.0,2011,MayfBa00,Baker Mayfield,4,total_yards_adj,6,False
DarnSa00,Sam Darnold,721.4178415385126,2771.175198121366,False,,2018,MayfBa00,Baker Mayfield,4,total_yards_adj,7,False
JoneDa05,Daniel Jones,733.7976301604682,3933.9867485377777,True,2023.0,2019,MayfBa00,Baker Mayfield,4,total_yards_adj,8,False
JackLa00,Lamar Jackson,743.2285445867059,3678.435175680198,True,2023.0,2018,MayfBa00,Baker Mayfield,4,total_yards_adj,9,False
BurrJo01,Joe Burrow,811.5745858023546,2403.410771147845,True,2023.0,2020,MayfBa00,Baker Mayfield,4,total_yards_adj,10,False
