player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
WinsJa00,Jameis Winston,0.6335860158210407,6.457005153076689,False,,2015,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,1,False
LuckAn00,Andrew Luck,0.6452443621162572,5.1318014970889925,True,2016.0,2012,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,2,False
LeftBy00,Byron Leftwich,0.6607086051062121,5.5381407957529705,False,,2003,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,3,False
CutlJa00,Jay Cutler,0.6853874628712229,4.947507858105074,False,,2006,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,4,False
MurrKy00,Kyler Murray,0.7376473923247546,5.180594297586179,True,2022.0,2019,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,5,False
FlacJo00,Joe Flacco,0.7854395211040813,5.851190675834313,True,2013.0,2008,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,6,False
RyanMa00,Matt Ryan,0.9056284022253795,7.011163564201466,True,2013.0,2008,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,7,False
TannRy00,Ryan Tannehill,0.9421804548939594,6.0176481840864975,True,2015.0,2012,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,8,False
HerbJu00,Justin Herbert,0.9601391958322953,6.172268238118623,True,2023.0,2020,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,9,False
NewtCa00,Cam Newton,1.0155108482521822,5.560523099147151,True,2015.0,2011,MayfBa00,Baker Mayfield,4,Pass_ANY/A_adj,10,False
