player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year
NewtCa00,Cam Newton,0.29732007390322274,5.560523099147151,True,2015.0,2011
HerbJu00,Justin Herbert,0.5227936123601408,6.172268238118623,True,2023.0,2020
BurrJo01,Joe Burrow,0.6695111663533762,5.561053363889344,True,2023.0,2020
TrubMi00,Mitchell Trubisky,0.676468101037025,6.0480856319473055,False,,2017
JackLa00,Lamar Jackson,0.7771062735783368,5.814672400569739,True,2023.0,2018
