Performance_Year,3,4,5,6
Year 0,22.439124236781936,27.79333115774208,17.85937590834674,19.945794632137687
Year 1,44.25832591873656,37.703011839551735,9.357243734595077,14.56259571199459
Year 2,33.30254984448151,25.360485219340394,14.197644725827944,6.518654661920337
Year 3,,9.14317178336579,9.277951360483582,1.3701494383052653
Year 4,,,49.30778427074666,53.180248753151446
Year 5,,,,4.422556802490664
