Performance_Year,3,4,5,6
Year 0,7.985338287592107,13.574378619527147,16.13843950531274,15.948161017807431
Year 1,21.40140807073119,7.875849712446084,3.490443400805753,0.7831126764132246
Year 2,70.61325364167669,18.63244498277792,3.8561113987623505,0.5997046053347153
Year 3,,59.91732668524885,29.731430969908544,20.1603750767988
Year 4,,,46.78357472521061,32.50796956387023
Year 5,,,,30.000677059775587
