player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
WatsDe00,Deshaun Watson,652.3182138936472,5323.8020699862445,True,2020.0,2017,MahoPa00,Patrick Mahomes,4,total_yards_adj,1,False
GoffJa00,Jared Goff,909.0920569010143,4741.232968505829,False,,2016,MahoPa00,Patrick Mahomes,4,total_yards_adj,2,False
FreeJo00,Josh Freeman,1123.5227626561582,4343.012745406038,False,,2009,MahoPa00,Patrick Mahomes,4,total_yards_adj,3,False
CutlJa00,Jay Cutler,1207.4884813127296,3999.001900063447,False,,2006,MahoPa00,Patrick Mahomes,4,total_yards_adj,4,False
AlleJo02,Josh Allen,1242.028956915453,5211.704537754625,True,2021.0,2018,MahoPa00,Patrick Mahomes,4,total_yards_adj,5,False
BortBl00,Blake Bortles,1256.3003314681946,4085.278470432498,True,2018.0,2014,MahoPa00,Patrick Mahomes,4,total_yards_adj,6,False
TannRy00,Ryan Tannehill,1289.2162110661727,4455.971272540269,True,2015.0,2012,MahoPa00,Patrick Mahomes,4,total_yards_adj,7,False
JackLa00,Lamar Jackson,1300.7807477075326,3678.435175680198,True,2023.0,2018,MahoPa00,Patrick Mahomes,4,total_yards_adj,8,False
MannEl00,Eli Manning,1404.345581735247,3566.734228582613,False,,2004,MahoPa00,Patrick Mahomes,4,total_yards_adj,9,False
TagoTu00,Tua Tagovailoa,1542.4899778672589,4710.564790510043,True,2024.0,2020,MahoPa00,Patrick Mahomes,4,total_yards_adj,10,False
