player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
BradSa00,Sam Bradford,0.45213446745984665,6.236351742567642,False,,2010,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,1,False
TannRy00,Ryan Tannehill,0.49009924574068614,6.0176481840864975,True,2015.0,2012,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,2,False
JoneDa05,Daniel Jones,0.6281487304490901,5.913507831934611,True,2023.0,2019,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,3,False
LeftBy00,Byron Leftwich,0.8539795668745529,5.5381407957529705,False,,2003,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,4,False
FlacJo00,Joe Flacco,0.8805527149098602,5.851190675834313,True,2013.0,2008,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,5,False
WinsJa00,Jameis Winston,0.9183650716960211,6.457005153076689,False,,2015,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,6,False
StafMa00,Matthew Stafford,0.9823992435801272,5.951964240885889,False,,2009,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,7,False
RyanMa00,Matt Ryan,1.0225848672424591,7.011163564201466,True,2013.0,2008,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,8,False
MayfBa00,Baker Mayfield,1.0439328784126696,5.442452887038458,False,,2018,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,9,False
AlleJo02,Josh Allen,1.0879434003218647,6.418271611701546,True,2021.0,2018,WeedBr00,Brandon Weeden,4,Pass_ANY/A_adj,10,False
