player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
MurrKy00,Kyler Murray,555.9345933749775,2800.9422646118705,True,2022.0,2019,BurrJo01,Joe Burrow,4,total_yards_adj,1,False
LuckAn00,Andrew Luck,675.9671040333609,2128.087452992904,True,2016.0,2012,BurrJo01,Joe Burrow,4,total_yards_adj,2,False
TrubMi00,Mitchell Trubisky,703.1718478242927,2274.2651713440387,False,,2017,BurrJo01,Joe Burrow,4,total_yards_adj,3,False
MariMa01,Marcus Mariota,705.8063303076799,2931.9230340988997,False,,2015,BurrJo01,Joe Burrow,4,total_yards_adj,4,False
MayfBa00,Baker Mayfield,811.5745858023546,3169.36152160552,False,,2018,BurrJo01,Joe Burrow,4,total_yards_adj,5,False
SancMa00,Mark Sanchez,852.3633303255166,3007.257398162935,True,2012.0,2009,BurrJo01,Joe Burrow,4,total_yards_adj,6,False
WinsJa00,Jameis Winston,899.7432536187564,3326.2336535894965,False,,2015,BurrJo01,Joe Burrow,4,total_yards_adj,7,False
HerbJu00,Justin Herbert,948.7850590586675,3370.991661493139,True,2023.0,2020,BurrJo01,Joe Burrow,4,total_yards_adj,8,False
HarrJo00,Joey Harrington,965.9019966745702,2213.162906332414,False,,2002,BurrJo01,Joe Burrow,4,total_yards_adj,9,False
JackLa00,Lamar Jackson,1037.0801056681844,3678.435175680198,True,2023.0,2018,BurrJo01,Joe Burrow,4,total_yards_adj,10,False
