player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year
BortBl00,Blake Bortles,0.5230162965314769,6.297621769383697,True,2018.0,2014
TrubMi00,Mitchell Trubisky,0.7354043209579286,6.0480856319473055,False,,2017
LawrTr00,Trevor Lawrence,0.7459080885062741,5.99,True,2024.0,2021
VickMi00,Michael Vick,0.9319914652219445,5.071610570788556,True,2004.0,2001
MannEl00,Eli Manning,1.0125439789808337,4.988562813503916,False,,2004
