year,Pass_ANY/A_adj,payment_probability,decision_year,k_value,metric_name
0.0,-9.103052544858643,20.0,5,10,Pass_ANY/A_adj
0.0,-8.734256718530412,20.0,5,10,Pass_ANY/A_adj
0.0,-8.365460892202181,20.0,5,10,Pass_ANY/A_adj
0.0,-7.996665065873952,20.0,5,10,Pass_ANY/A_adj
0.0,-7.627869239545721,20.0,5,10,Pass_ANY/A_adj
0.0,-7.2590734132174894,20.0,5,10,Pass_ANY/A_adj
0.0,-6.890277586889258,20.0,5,10,Pass_ANY/A_adj
0.0,-6.521481760561029,20.0,5,10,Pass_ANY/A_adj
0.0,-6.152685934232798,20.0,5,10,Pass_ANY/A_adj
0.0,-5.783890107904567,20.0,5,10,Pass_ANY/A_adj
0.0,-5.415094281576337,20.0,5,10,Pass_ANY/A_adj
0.0,-5.046298455248106,20.0,5,10,Pass_ANY/A_adj
0.0,-4.677502628919875,20.0,5,10,Pass_ANY/A_adj
0.0,-4.308706802591644,20.0,5,10,Pass_ANY/A_adj
0.0,-3.9399109762634126,20.0,5,10,Pass_ANY/A_adj
0.0,-3.5711151499351814,20.0,5,10,Pass_ANY/A_adj
0.0,-3.202319323606954,20.0,5,10,Pass_ANY/A_adj
0.0,-2.8335234972787227,20.0,5,10,Pass_ANY/A_adj
0.0,-2.4647276709504915,20.0,5,10,Pass_ANY/A_adj
0.0,-2.0959318446222603,20.0,5,10,Pass_ANY/A_adj
0.0,-1.7271360182940292,20.0,5,10,Pass_ANY/A_adj
0.0,-1.358340191965798,20.0,5,10,Pass_ANY/A_adj
0.0,-0.9895443656375669,20.0,5,10,Pass_ANY/A_adj
0.0,-0.6207485393093393,20.0,5,10,Pass_ANY/A_adj
0.0,-0.2519527129811081,20.0,5,10,Pass_ANY/A_adj
0.0,0.11684311334712305,20.0,5,10,Pass_ANY/A_adj
0.0,0.4856389396753542,20.0,5,10,Pass_ANY/A_adj
0.0,0.8544347660035854,20.0,5,10,Pass_ANY/A_adj
0.0,1.2232305923318165,30.0,5,10,Pass_ANY/A_adj
0.0,1.5920264186600477,20.0,5,10,Pass_ANY/A_adj
0.0,1.9608222449882753,20.0,5,10,Pass_ANY/A_adj
0.0,2.3296180713165064,20.0,5,10,Pass_ANY/A_adj
0.0,2.6984138976447376,20.0,5,10,Pass_ANY/A_adj
0.0,3.0672097239729688,20.0,5,10,Pass_ANY/A_adj
0.0,3.4360055503012,20.0,5,10,Pass_ANY/A_adj
0.0,3.804801376629431,30.0,5,10,Pass_ANY/A_adj
0.0,4.173597202957662,40.0,5,10,Pass_ANY/A_adj
0.0,4.54239302928589,20.0,5,10,Pass_ANY/A_adj
0.0,4.911188855614121,10.0,5,10,Pass_ANY/A_adj
0.0,5.279984681942352,30.0,5,10,Pass_ANY/A_adj
0.0,5.648780508270583,60.0,5,10,Pass_ANY/A_adj
0.0,6.0175763345988145,60.0,5,10,Pass_ANY/A_adj
0.0,6.386372160927046,40.0,5,10,Pass_ANY/A_adj
0.0,6.755167987255277,50.0,5,10,Pass_ANY/A_adj
0.0,7.123963813583504,50.0,5,10,Pass_ANY/A_adj
0.0,7.4927596399117355,40.0,5,10,Pass_ANY/A_adj
0.0,7.861555466239967,40.0,5,10,Pass_ANY/A_adj
0.0,8.230351292568198,40.0,5,10,Pass_ANY/A_adj
0.0,8.599147118896429,40.0,5,10,Pass_ANY/A_adj
0.0,8.96794294522466,50.0,5,10,Pass_ANY/A_adj
0.0,9.336738771552891,50.0,5,10,Pass_ANY/A_adj
0.0,9.705534597881119,60.0,5,10,Pass_ANY/A_adj
0.0,10.07433042420935,60.0,5,10,Pass_ANY/A_adj
0.0,10.443126250537581,60.0,5,10,Pass_ANY/A_adj
0.0,10.811922076865812,70.0,5,10,Pass_ANY/A_adj
0.0,11.180717903194044,70.0,5,10,Pass_ANY/A_adj
0.0,11.549513729522275,80.0,5,10,Pass_ANY/A_adj
0.0,11.918309555850506,80.0,5,10,Pass_ANY/A_adj
0.0,12.287105382178737,80.0,5,10,Pass_ANY/A_adj
0.0,12.655901208506968,70.0,5,10,Pass_ANY/A_adj
0.0,13.0246970348352,70.0,5,10,Pass_ANY/A_adj
0.0,13.39349286116343,70.0,5,10,Pass_ANY/A_adj
0.0,13.762288687491655,70.0,5,10,Pass_ANY/A_adj
0.0,14.131084513819886,70.0,5,10,Pass_ANY/A_adj
0.0,14.499880340148117,70.0,5,10,Pass_ANY/A_adj
0.0,14.868676166476348,70.0,5,10,Pass_ANY/A_adj
0.0,15.23747199280458,70.0,5,10,Pass_ANY/A_adj
0.0,15.60626781913281,70.0,5,10,Pass_ANY/A_adj
0.0,15.975063645461043,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-20.535723161033793,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-20.166927334705562,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-19.79813150837733,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-19.4293356820491,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-19.060539855720872,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-18.69174402939264,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-18.32294820306441,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-17.95415237673618,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-17.585356550407948,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-17.216560724079716,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-16.847764897751485,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-16.478969071423258,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-16.110173245095027,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-15.741377418766795,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-15.372581592438564,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-15.003785766110333,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-14.634989939782102,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-14.266194113453873,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-13.897398287125641,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-13.528602460797412,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-13.15980663446918,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-12.79101080814095,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-12.422214981812719,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-12.053419155484487,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-11.684623329156258,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-11.315827502828027,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-10.947031676499796,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-10.578235850171566,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-10.209440023843335,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-9.840644197515104,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-9.471848371186873,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-9.103052544858643,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-8.734256718530412,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-8.365460892202181,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-7.996665065873952,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-7.627869239545721,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-7.2590734132174894,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-6.890277586889258,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-6.521481760561029,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-6.152685934232798,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-5.783890107904567,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-5.415094281576337,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-5.046298455248106,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-4.677502628919875,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-4.308706802591644,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-3.9399109762634126,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-3.5711151499351814,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-3.202319323606954,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-2.8335234972787227,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-2.4647276709504915,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-2.0959318446222603,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-1.7271360182940292,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-1.358340191965798,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-0.9895443656375669,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-0.6207485393093393,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,-0.2519527129811081,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,0.11684311334712305,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,0.4856389396753542,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,0.8544347660035854,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,1.2232305923318165,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,1.5920264186600477,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,1.9608222449882753,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,2.3296180713165064,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,2.6984138976447376,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,3.0672097239729688,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,3.4360055503012,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,3.804801376629431,30.0,5,10,Pass_ANY/A_adj
0.10256410256410256,4.173597202957662,40.0,5,10,Pass_ANY/A_adj
0.10256410256410256,4.54239302928589,20.0,5,10,Pass_ANY/A_adj
0.10256410256410256,4.911188855614121,10.0,5,10,Pass_ANY/A_adj
0.10256410256410256,5.279984681942352,30.0,5,10,Pass_ANY/A_adj
0.10256410256410256,5.648780508270583,60.0,5,10,Pass_ANY/A_adj
0.10256410256410256,6.0175763345988145,60.0,5,10,Pass_ANY/A_adj
0.10256410256410256,6.386372160927046,40.0,5,10,Pass_ANY/A_adj
0.10256410256410256,6.755167987255277,50.0,5,10,Pass_ANY/A_adj
0.10256410256410256,7.123963813583504,50.0,5,10,Pass_ANY/A_adj
0.10256410256410256,7.4927596399117355,40.0,5,10,Pass_ANY/A_adj
0.10256410256410256,7.861555466239967,40.0,5,10,Pass_ANY/A_adj
0.10256410256410256,8.230351292568198,40.0,5,10,Pass_ANY/A_adj
0.10256410256410256,8.599147118896429,40.0,5,10,Pass_ANY/A_adj
0.10256410256410256,8.96794294522466,50.0,5,10,Pass_ANY/A_adj
0.10256410256410256,9.336738771552891,60.0,5,10,Pass_ANY/A_adj
0.10256410256410256,9.705534597881119,60.0,5,10,Pass_ANY/A_adj
0.10256410256410256,10.07433042420935,60.0,5,10,Pass_ANY/A_adj
0.10256410256410256,10.443126250537581,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,10.811922076865812,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,11.180717903194044,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,11.549513729522275,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,11.918309555850506,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,12.287105382178737,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,12.655901208506968,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,13.0246970348352,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,13.39349286116343,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,13.762288687491655,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,14.131084513819886,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,14.499880340148117,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,14.868676166476348,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,15.23747199280458,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,15.60626781913281,70.0,5,10,Pass_ANY/A_adj
0.10256410256410256,15.975063645461043,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-20.535723161033793,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-20.166927334705562,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-19.79813150837733,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-19.4293356820491,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-19.060539855720872,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-18.69174402939264,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-18.32294820306441,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-17.95415237673618,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-17.585356550407948,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-17.216560724079716,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-16.847764897751485,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-16.478969071423258,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-16.110173245095027,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-15.741377418766795,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-15.372581592438564,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-15.003785766110333,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-14.634989939782102,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-14.266194113453873,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-13.897398287125641,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-13.528602460797412,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-13.15980663446918,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-12.79101080814095,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-12.422214981812719,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-12.053419155484487,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-11.684623329156258,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-11.315827502828027,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-10.947031676499796,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-10.578235850171566,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-10.209440023843335,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-9.840644197515104,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-9.471848371186873,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-9.103052544858643,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-8.734256718530412,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-8.365460892202181,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-7.996665065873952,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-7.627869239545721,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-7.2590734132174894,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-6.890277586889258,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-6.521481760561029,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-6.152685934232798,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-5.783890107904567,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-5.415094281576337,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-5.046298455248106,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-4.677502628919875,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-4.308706802591644,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-3.9399109762634126,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-3.5711151499351814,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-3.202319323606954,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-2.8335234972787227,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-2.4647276709504915,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-2.0959318446222603,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-1.7271360182940292,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-1.358340191965798,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-0.9895443656375669,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-0.6207485393093393,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,-0.2519527129811081,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,0.11684311334712305,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,0.4856389396753542,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,0.8544347660035854,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,1.2232305923318165,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,1.5920264186600477,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,1.9608222449882753,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,2.3296180713165064,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,2.6984138976447376,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,3.0672097239729688,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,3.4360055503012,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,3.804801376629431,30.0,5,10,Pass_ANY/A_adj
0.20512820512820512,4.173597202957662,40.0,5,10,Pass_ANY/A_adj
0.20512820512820512,4.54239302928589,20.0,5,10,Pass_ANY/A_adj
0.20512820512820512,4.911188855614121,10.0,5,10,Pass_ANY/A_adj
0.20512820512820512,5.279984681942352,30.0,5,10,Pass_ANY/A_adj
0.20512820512820512,5.648780508270583,60.0,5,10,Pass_ANY/A_adj
0.20512820512820512,6.0175763345988145,60.0,5,10,Pass_ANY/A_adj
0.20512820512820512,6.386372160927046,40.0,5,10,Pass_ANY/A_adj
0.20512820512820512,6.755167987255277,50.0,5,10,Pass_ANY/A_adj
0.20512820512820512,7.123963813583504,50.0,5,10,Pass_ANY/A_adj
0.20512820512820512,7.4927596399117355,40.0,5,10,Pass_ANY/A_adj
0.20512820512820512,7.861555466239967,40.0,5,10,Pass_ANY/A_adj
0.20512820512820512,8.230351292568198,40.0,5,10,Pass_ANY/A_adj
0.20512820512820512,8.599147118896429,40.0,5,10,Pass_ANY/A_adj
0.20512820512820512,8.96794294522466,50.0,5,10,Pass_ANY/A_adj
0.20512820512820512,9.336738771552891,60.0,5,10,Pass_ANY/A_adj
0.20512820512820512,9.705534597881119,60.0,5,10,Pass_ANY/A_adj
0.20512820512820512,10.07433042420935,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,10.443126250537581,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,10.811922076865812,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,11.180717903194044,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,11.549513729522275,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,11.918309555850506,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,12.287105382178737,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,12.655901208506968,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,13.0246970348352,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,13.39349286116343,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,13.762288687491655,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,14.131084513819886,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,14.499880340148117,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,14.868676166476348,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,15.23747199280458,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,15.60626781913281,70.0,5,10,Pass_ANY/A_adj
0.20512820512820512,15.975063645461043,70.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-20.535723161033793,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-20.166927334705562,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-19.79813150837733,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-19.4293356820491,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-19.060539855720872,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-18.69174402939264,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-18.32294820306441,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-17.95415237673618,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-17.585356550407948,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-17.216560724079716,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-16.847764897751485,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-16.478969071423258,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-16.110173245095027,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-15.741377418766795,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-15.372581592438564,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-15.003785766110333,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-14.634989939782102,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-14.266194113453873,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-13.897398287125641,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-13.528602460797412,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-13.15980663446918,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-12.79101080814095,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-12.422214981812719,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-12.053419155484487,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-11.684623329156258,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-11.315827502828027,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-10.947031676499796,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-10.578235850171566,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-10.209440023843335,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-9.840644197515104,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-9.471848371186873,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-9.103052544858643,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-8.734256718530412,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-8.365460892202181,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-7.996665065873952,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-7.627869239545721,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-7.2590734132174894,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-6.890277586889258,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-6.521481760561029,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-6.152685934232798,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-5.783890107904567,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-5.415094281576337,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-5.046298455248106,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-4.677502628919875,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-4.308706802591644,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-3.9399109762634126,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-3.5711151499351814,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-3.202319323606954,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-2.8335234972787227,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-2.4647276709504915,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-2.0959318446222603,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-1.7271360182940292,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-1.358340191965798,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-0.9895443656375669,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-0.6207485393093393,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,-0.2519527129811081,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,0.11684311334712305,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,0.4856389396753542,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,0.8544347660035854,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,1.2232305923318165,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,1.5920264186600477,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,1.9608222449882753,10.0,5,10,Pass_ANY/A_adj
0.3076923076923077,2.3296180713165064,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,2.6984138976447376,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,3.0672097239729688,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,3.4360055503012,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,3.804801376629431,30.0,5,10,Pass_ANY/A_adj
0.3076923076923077,4.173597202957662,40.0,5,10,Pass_ANY/A_adj
0.3076923076923077,4.54239302928589,20.0,5,10,Pass_ANY/A_adj
0.3076923076923077,4.911188855614121,10.0,5,10,Pass_ANY/A_adj
0.3076923076923077,5.279984681942352,30.0,5,10,Pass_ANY/A_adj
