year,total_yards_adj,payment_probability,decision_year,k_value,metric_name
0.1282051282051282,5700.280654222441,75.0,6,20,total_yards_adj
0.1282051282051282,5762.981243744784,75.0,6,20,total_yards_adj
0.1282051282051282,5825.681833267127,80.0,6,20,total_yards_adj
0.1282051282051282,5888.38242278947,80.0,6,20,total_yards_adj
0.1282051282051282,5951.083012311814,80.0,6,20,total_yards_adj
0.1282051282051282,6013.783601834158,80.0,6,20,total_yards_adj
0.1282051282051282,6076.484191356501,80.0,6,20,total_yards_adj
0.1282051282051282,6139.184780878844,80.0,6,20,total_yards_adj
0.1282051282051282,6201.885370401187,80.0,6,20,total_yards_adj
0.2564102564102564,-5.472992310801941,35.0,6,20,total_yards_adj
0.2564102564102564,57.22759721154138,35.0,6,20,total_yards_adj
0.2564102564102564,119.9281867338847,35.0,6,20,total_yards_adj
0.2564102564102564,182.62877625622804,35.0,6,20,total_yards_adj
0.2564102564102564,245.32936577857134,35.0,6,20,total_yards_adj
0.2564102564102564,308.02995530091465,35.0,6,20,total_yards_adj
0.2564102564102564,370.730544823258,30.0,6,20,total_yards_adj
0.2564102564102564,433.4311343456013,25.0,6,20,total_yards_adj
0.2564102564102564,496.13172386794463,30.0,6,20,total_yards_adj
0.2564102564102564,558.8323133902879,30.0,6,20,total_yards_adj
0.2564102564102564,621.5329029126312,25.0,6,20,total_yards_adj
0.2564102564102564,684.2334924349746,25.0,6,20,total_yards_adj
0.2564102564102564,746.934081957318,25.0,6,20,total_yards_adj
0.2564102564102564,809.6346714796613,20.0,6,20,total_yards_adj
0.2564102564102564,872.3352610020046,15.0,6,20,total_yards_adj
0.2564102564102564,935.0358505243479,15.0,6,20,total_yards_adj
0.2564102564102564,997.7364400466912,15.0,6,20,total_yards_adj
0.2564102564102564,1060.4370295690346,20.0,6,20,total_yards_adj
0.2564102564102564,1123.137619091378,20.0,6,20,total_yards_adj
0.2564102564102564,1185.8382086137212,25.0,6,20,total_yards_adj
0.2564102564102564,1248.5387981360645,25.0,6,20,total_yards_adj
0.2564102564102564,1311.2393876584078,25.0,6,20,total_yards_adj
0.2564102564102564,1373.9399771807512,25.0,6,20,total_yards_adj
0.2564102564102564,1436.6405667030945,25.0,6,20,total_yards_adj
0.2564102564102564,1499.341156225438,25.0,6,20,total_yards_adj
0.2564102564102564,1562.0417457477813,25.0,6,20,total_yards_adj
0.2564102564102564,1624.7423352701246,25.0,6,20,total_yards_adj
0.2564102564102564,1687.442924792468,25.0,6,20,total_yards_adj
0.2564102564102564,1750.1435143148112,20.0,6,20,total_yards_adj
0.2564102564102564,1812.8441038371545,25.0,6,20,total_yards_adj
0.2564102564102564,1875.5446933594978,25.0,6,20,total_yards_adj
0.2564102564102564,1938.2452828818411,25.0,6,20,total_yards_adj
0.2564102564102564,2000.9458724041845,25.0,6,20,total_yards_adj
0.2564102564102564,2063.6464619265275,25.0,6,20,total_yards_adj
0.2564102564102564,2126.347051448871,25.0,6,20,total_yards_adj
0.2564102564102564,2189.047640971214,30.0,6,20,total_yards_adj
0.2564102564102564,2251.7482304935575,35.0,6,20,total_yards_adj
0.2564102564102564,2314.4488200159008,35.0,6,20,total_yards_adj
0.2564102564102564,2377.149409538244,35.0,6,20,total_yards_adj
0.2564102564102564,2439.8499990605874,35.0,6,20,total_yards_adj
0.2564102564102564,2502.5505885829307,35.0,6,20,total_yards_adj
0.2564102564102564,2565.251178105274,35.0,6,20,total_yards_adj
0.2564102564102564,2627.9517676276173,30.0,6,20,total_yards_adj
0.2564102564102564,2690.6523571499606,30.0,6,20,total_yards_adj
0.2564102564102564,2753.352946672304,30.0,6,20,total_yards_adj
0.2564102564102564,2816.053536194647,40.0,6,20,total_yards_adj
0.2564102564102564,2878.7541257169905,35.0,6,20,total_yards_adj
0.2564102564102564,2941.454715239334,35.0,6,20,total_yards_adj
0.2564102564102564,3004.1553047616776,40.0,6,20,total_yards_adj
0.2564102564102564,3066.855894284021,45.0,6,20,total_yards_adj
0.2564102564102564,3129.556483806364,45.0,6,20,total_yards_adj
0.2564102564102564,3192.2570733287075,40.0,6,20,total_yards_adj
0.2564102564102564,3254.957662851051,40.0,6,20,total_yards_adj
0.2564102564102564,3317.658252373394,40.0,6,20,total_yards_adj
0.2564102564102564,3380.3588418957374,40.0,6,20,total_yards_adj
0.2564102564102564,3443.0594314180807,45.0,6,20,total_yards_adj
0.2564102564102564,3505.760020940424,40.0,6,20,total_yards_adj
0.2564102564102564,3568.4606104627674,35.0,6,20,total_yards_adj
0.2564102564102564,3631.1611999851107,30.0,6,20,total_yards_adj
0.2564102564102564,3693.861789507454,30.0,6,20,total_yards_adj
0.2564102564102564,3756.5623790297973,35.0,6,20,total_yards_adj
0.2564102564102564,3819.2629685521406,35.0,6,20,total_yards_adj
0.2564102564102564,3881.963558074484,40.0,6,20,total_yards_adj
0.2564102564102564,3944.664147596827,40.0,6,20,total_yards_adj
0.2564102564102564,4007.3647371191705,40.0,6,20,total_yards_adj
0.2564102564102564,4070.065326641514,40.0,6,20,total_yards_adj
0.2564102564102564,4132.765916163858,40.0,6,20,total_yards_adj
0.2564102564102564,4195.466505686201,45.0,6,20,total_yards_adj
0.2564102564102564,4258.167095208544,50.0,6,20,total_yards_adj
0.2564102564102564,4320.867684730888,50.0,6,20,total_yards_adj
0.2564102564102564,4383.568274253231,55.00000000000001,6,20,total_yards_adj
0.2564102564102564,4446.268863775575,65.0,6,20,total_yards_adj
0.2564102564102564,4508.969453297917,65.0,6,20,total_yards_adj
0.2564102564102564,4571.670042820261,60.0,6,20,total_yards_adj
0.2564102564102564,4634.370632342604,60.0,6,20,total_yards_adj
0.2564102564102564,4697.071221864948,65.0,6,20,total_yards_adj
0.2564102564102564,4759.771811387291,70.0,6,20,total_yards_adj
0.2564102564102564,4822.472400909634,70.0,6,20,total_yards_adj
0.2564102564102564,4885.172990431977,70.0,6,20,total_yards_adj
0.2564102564102564,4947.873579954321,70.0,6,20,total_yards_adj
0.2564102564102564,5010.574169476664,70.0,6,20,total_yards_adj
0.2564102564102564,5073.274758999008,70.0,6,20,total_yards_adj
0.2564102564102564,5135.9753485213505,70.0,6,20,total_yards_adj
0.2564102564102564,5198.675938043694,70.0,6,20,total_yards_adj
0.2564102564102564,5261.376527566037,70.0,6,20,total_yards_adj
0.2564102564102564,5324.077117088381,70.0,6,20,total_yards_adj
0.2564102564102564,5386.777706610724,70.0,6,20,total_yards_adj
0.2564102564102564,5449.4782961330675,70.0,6,20,total_yards_adj
0.2564102564102564,5512.17888565541,70.0,6,20,total_yards_adj
0.2564102564102564,5574.879475177754,75.0,6,20,total_yards_adj
0.2564102564102564,5637.580064700097,80.0,6,20,total_yards_adj
0.2564102564102564,5700.280654222441,80.0,6,20,total_yards_adj
0.2564102564102564,5762.981243744784,80.0,6,20,total_yards_adj
0.2564102564102564,5825.681833267127,80.0,6,20,total_yards_adj
0.2564102564102564,5888.38242278947,80.0,6,20,total_yards_adj
0.2564102564102564,5951.083012311814,80.0,6,20,total_yards_adj
0.2564102564102564,6013.783601834158,80.0,6,20,total_yards_adj
0.2564102564102564,6076.484191356501,80.0,6,20,total_yards_adj
0.2564102564102564,6139.184780878844,80.0,6,20,total_yards_adj
0.2564102564102564,6201.885370401187,80.0,6,20,total_yards_adj
0.3846153846153846,-5.472992310801941,35.0,6,20,total_yards_adj
0.3846153846153846,57.22759721154138,35.0,6,20,total_yards_adj
0.3846153846153846,119.9281867338847,35.0,6,20,total_yards_adj
0.3846153846153846,182.62877625622804,35.0,6,20,total_yards_adj
0.3846153846153846,245.32936577857134,35.0,6,20,total_yards_adj
0.3846153846153846,308.02995530091465,35.0,6,20,total_yards_adj
0.3846153846153846,370.730544823258,35.0,6,20,total_yards_adj
0.3846153846153846,433.4311343456013,25.0,6,20,total_yards_adj
0.3846153846153846,496.13172386794463,25.0,6,20,total_yards_adj
0.3846153846153846,558.8323133902879,25.0,6,20,total_yards_adj
0.3846153846153846,621.5329029126312,25.0,6,20,total_yards_adj
0.3846153846153846,684.2334924349746,25.0,6,20,total_yards_adj
0.3846153846153846,746.934081957318,20.0,6,20,total_yards_adj
0.3846153846153846,809.6346714796613,20.0,6,20,total_yards_adj
0.3846153846153846,872.3352610020046,20.0,6,20,total_yards_adj
0.3846153846153846,935.0358505243479,20.0,6,20,total_yards_adj
0.3846153846153846,997.7364400466912,15.0,6,20,total_yards_adj
0.3846153846153846,1060.4370295690346,15.0,6,20,total_yards_adj
0.3846153846153846,1123.137619091378,15.0,6,20,total_yards_adj
0.3846153846153846,1185.8382086137212,15.0,6,20,total_yards_adj
0.3846153846153846,1248.5387981360645,20.0,6,20,total_yards_adj
0.3846153846153846,1311.2393876584078,25.0,6,20,total_yards_adj
0.3846153846153846,1373.9399771807512,25.0,6,20,total_yards_adj
0.3846153846153846,1436.6405667030945,25.0,6,20,total_yards_adj
0.3846153846153846,1499.341156225438,25.0,6,20,total_yards_adj
0.3846153846153846,1562.0417457477813,25.0,6,20,total_yards_adj
0.3846153846153846,1624.7423352701246,25.0,6,20,total_yards_adj
0.3846153846153846,1687.442924792468,25.0,6,20,total_yards_adj
0.3846153846153846,1750.1435143148112,25.0,6,20,total_yards_adj
0.3846153846153846,1812.8441038371545,25.0,6,20,total_yards_adj
0.3846153846153846,1875.5446933594978,25.0,6,20,total_yards_adj
0.3846153846153846,1938.2452828818411,20.0,6,20,total_yards_adj
0.3846153846153846,2000.9458724041845,20.0,6,20,total_yards_adj
0.3846153846153846,2063.6464619265275,25.0,6,20,total_yards_adj
0.3846153846153846,2126.347051448871,25.0,6,20,total_yards_adj
0.3846153846153846,2189.047640971214,25.0,6,20,total_yards_adj
0.3846153846153846,2251.7482304935575,35.0,6,20,total_yards_adj
0.3846153846153846,2314.4488200159008,35.0,6,20,total_yards_adj
0.3846153846153846,2377.149409538244,35.0,6,20,total_yards_adj
0.3846153846153846,2439.8499990605874,30.0,6,20,total_yards_adj
0.3846153846153846,2502.5505885829307,30.0,6,20,total_yards_adj
0.3846153846153846,2565.251178105274,25.0,6,20,total_yards_adj
0.3846153846153846,2627.9517676276173,30.0,6,20,total_yards_adj
0.3846153846153846,2690.6523571499606,30.0,6,20,total_yards_adj
0.3846153846153846,2753.352946672304,30.0,6,20,total_yards_adj
0.3846153846153846,2816.053536194647,35.0,6,20,total_yards_adj
0.3846153846153846,2878.7541257169905,35.0,6,20,total_yards_adj
0.3846153846153846,2941.454715239334,45.0,6,20,total_yards_adj
0.3846153846153846,3004.1553047616776,45.0,6,20,total_yards_adj
0.3846153846153846,3066.855894284021,40.0,6,20,total_yards_adj
0.3846153846153846,3129.556483806364,40.0,6,20,total_yards_adj
0.3846153846153846,3192.2570733287075,40.0,6,20,total_yards_adj
0.3846153846153846,3254.957662851051,40.0,6,20,total_yards_adj
0.3846153846153846,3317.658252373394,40.0,6,20,total_yards_adj
0.3846153846153846,3380.3588418957374,40.0,6,20,total_yards_adj
0.3846153846153846,3443.0594314180807,40.0,6,20,total_yards_adj
0.3846153846153846,3505.760020940424,35.0,6,20,total_yards_adj
0.3846153846153846,3568.4606104627674,35.0,6,20,total_yards_adj
0.3846153846153846,3631.1611999851107,40.0,6,20,total_yards_adj
0.3846153846153846,3693.861789507454,35.0,6,20,total_yards_adj
0.3846153846153846,3756.5623790297973,40.0,6,20,total_yards_adj
0.3846153846153846,3819.2629685521406,35.0,6,20,total_yards_adj
0.3846153846153846,3881.963558074484,30.0,6,20,total_yards_adj
0.3846153846153846,3944.664147596827,30.0,6,20,total_yards_adj
0.3846153846153846,4007.3647371191705,30.0,6,20,total_yards_adj
0.3846153846153846,4070.065326641514,35.0,6,20,total_yards_adj
0.3846153846153846,4132.765916163858,40.0,6,20,total_yards_adj
0.3846153846153846,4195.466505686201,40.0,6,20,total_yards_adj
0.3846153846153846,4258.167095208544,40.0,6,20,total_yards_adj
0.3846153846153846,4320.867684730888,50.0,6,20,total_yards_adj
0.3846153846153846,4383.568274253231,55.00000000000001,6,20,total_yards_adj
0.3846153846153846,4446.268863775575,60.0,6,20,total_yards_adj
0.3846153846153846,4508.969453297917,60.0,6,20,total_yards_adj
0.3846153846153846,4571.670042820261,60.0,6,20,total_yards_adj
0.3846153846153846,4634.370632342604,60.0,6,20,total_yards_adj
0.3846153846153846,4697.071221864948,65.0,6,20,total_yards_adj
0.3846153846153846,4759.771811387291,70.0,6,20,total_yards_adj
0.3846153846153846,4822.472400909634,70.0,6,20,total_yards_adj
0.3846153846153846,4885.172990431977,70.0,6,20,total_yards_adj
0.3846153846153846,4947.873579954321,70.0,6,20,total_yards_adj
0.3846153846153846,5010.574169476664,70.0,6,20,total_yards_adj
0.3846153846153846,5073.274758999008,70.0,6,20,total_yards_adj
0.3846153846153846,5135.9753485213505,70.0,6,20,total_yards_adj
0.3846153846153846,5198.675938043694,70.0,6,20,total_yards_adj
0.3846153846153846,5261.376527566037,70.0,6,20,total_yards_adj
0.3846153846153846,5324.077117088381,70.0,6,20,total_yards_adj
0.3846153846153846,5386.777706610724,70.0,6,20,total_yards_adj
0.3846153846153846,5449.4782961330675,70.0,6,20,total_yards_adj
0.3846153846153846,5512.17888565541,80.0,6,20,total_yards_adj
0.3846153846153846,5574.879475177754,80.0,6,20,total_yards_adj
0.3846153846153846,5637.580064700097,80.0,6,20,total_yards_adj
0.3846153846153846,5700.280654222441,80.0,6,20,total_yards_adj
0.3846153846153846,5762.981243744784,80.0,6,20,total_yards_adj
0.3846153846153846,5825.681833267127,80.0,6,20,total_yards_adj
0.3846153846153846,5888.38242278947,80.0,6,20,total_yards_adj
0.3846153846153846,5951.083012311814,80.0,6,20,total_yards_adj
0.3846153846153846,6013.783601834158,85.0,6,20,total_yards_adj
0.3846153846153846,6076.484191356501,85.0,6,20,total_yards_adj
0.3846153846153846,6139.184780878844,85.0,6,20,total_yards_adj
0.3846153846153846,6201.885370401187,85.0,6,20,total_yards_adj
0.5128205128205128,-5.472992310801941,35.0,6,20,total_yards_adj
0.5128205128205128,57.22759721154138,35.0,6,20,total_yards_adj
0.5128205128205128,119.9281867338847,35.0,6,20,total_yards_adj
0.5128205128205128,182.62877625622804,35.0,6,20,total_yards_adj
0.5128205128205128,245.32936577857134,35.0,6,20,total_yards_adj
0.5128205128205128,308.02995530091465,35.0,6,20,total_yards_adj
0.5128205128205128,370.730544823258,35.0,6,20,total_yards_adj
0.5128205128205128,433.4311343456013,35.0,6,20,total_yards_adj
0.5128205128205128,496.13172386794463,35.0,6,20,total_yards_adj
0.5128205128205128,558.8323133902879,35.0,6,20,total_yards_adj
0.5128205128205128,621.5329029126312,20.0,6,20,total_yards_adj
0.5128205128205128,684.2334924349746,20.0,6,20,total_yards_adj
0.5128205128205128,746.934081957318,20.0,6,20,total_yards_adj
0.5128205128205128,809.6346714796613,20.0,6,20,total_yards_adj
0.5128205128205128,872.3352610020046,25.0,6,20,total_yards_adj
0.5128205128205128,935.0358505243479,20.0,6,20,total_yards_adj
0.5128205128205128,997.7364400466912,20.0,6,20,total_yards_adj
0.5128205128205128,1060.4370295690346,15.0,6,20,total_yards_adj
0.5128205128205128,1123.137619091378,15.0,6,20,total_yards_adj
0.5128205128205128,1185.8382086137212,15.0,6,20,total_yards_adj
0.5128205128205128,1248.5387981360645,15.0,6,20,total_yards_adj
0.5128205128205128,1311.2393876584078,20.0,6,20,total_yards_adj
0.5128205128205128,1373.9399771807512,25.0,6,20,total_yards_adj
0.5128205128205128,1436.6405667030945,25.0,6,20,total_yards_adj
0.5128205128205128,1499.341156225438,25.0,6,20,total_yards_adj
0.5128205128205128,1562.0417457477813,25.0,6,20,total_yards_adj
0.5128205128205128,1624.7423352701246,25.0,6,20,total_yards_adj
0.5128205128205128,1687.442924792468,25.0,6,20,total_yards_adj
0.5128205128205128,1750.1435143148112,25.0,6,20,total_yards_adj
0.5128205128205128,1812.8441038371545,20.0,6,20,total_yards_adj
0.5128205128205128,1875.5446933594978,20.0,6,20,total_yards_adj
0.5128205128205128,1938.2452828818411,20.0,6,20,total_yards_adj
