player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
RyanMa00,Matt Ryan,0.47729812200703664,7.011163564201466,True,2013.0,2008,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,1,False
FlacJo00,Joe Flacco,0.559442620163393,5.851190675834313,True,2013.0,2008,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,2,False
HerbJu00,Justin Herbert,0.5718325290985757,6.172268238118623,True,2023.0,2020,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,3,False
MayfBa00,Baker Mayfield,0.6335860158210407,5.442452887038458,False,,2018,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,4,False
LeftBy00,Byron Leftwich,0.639457682038845,5.5381407957529705,False,,2003,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,5,False
MurrKy00,Kyler Murray,0.7736067025972811,5.180594297586179,True,2022.0,2019,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,6,False
CutlJa00,Jay Cutler,0.8106147542458,4.947507858105074,False,,2006,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,7,False
NewtCa00,Cam Newton,0.8264234868101495,5.560523099147151,True,2015.0,2011,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,8,False
LuckAn00,Andrew Luck,0.8298943777001319,5.1318014970889925,True,2016.0,2012,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,9,False
TannRy00,Ryan Tannehill,0.8630728991220384,6.0176481840864975,True,2015.0,2012,WinsJa00,Jameis Winston,4,Pass_ANY/A_adj,10,False
