Performance_Year,3,4,5,6
Year 0,24.69519612757006,30.37641602117427,21.203535065654254,21.507342531674833
Year 1,44.661807178283915,36.85023159674062,8.948510913686345,18.064683253623947
Year 2,30.642996694146024,21.713897762224164,11.457454335024478,3.0038746570464037
Year 3,,11.059454619860954,12.07218871344983,1.4104913040181002
Year 4,,,46.318310972185095,49.95359309189963
Year 5,,,,6.06001516173709
