Performance_Year,3,4,5,6
Year 0,2.690467656648351,9.48759835685852,9.13753714369016,9.919556526437963
Year 1,43.61710441199389,27.559121628246015,19.860633766194326,18.14414119982717
Year 2,53.69242793135777,1.8594292559655663,14.496581721661228,14.98712990260221
Year 3,,61.093850758929904,19.834345424595433,6.100336409483749
Year 4,,,36.67090194385885,30.69385004708628
Year 5,,,,20.15498591456263
