Performance_Year,3,4,5,6
Year 0,12.881693484562904,15.983758087073205,14.071610187810782,12.64695207653969
Year 1,28.623590824293622,20.611086588018683,14.02132220377929,9.541755789347492
Year 2,58.494715691143476,38.34911576263219,22.28545716241336,20.736878969252352
Year 3,,25.056039562275924,15.248137860766589,17.848685249989053
Year 4,,,34.37347258522998,23.23875528804244
Year 5,,,,15.986972626828958
