target_qb_id,target_qb_name,qb_id,qb_name,qb_type,yards_comp,anya_comp,yards_comp_rank,anya_comp_rank,decision_year,years_since_draft,season,draft_year,total_yards_adj,Pass_ANY/A_adj,got_paid,payment_year
TannRy00,Ryan Tannehill,FlacJo00,Joe Flacco,comp,True,False,2.0,,4,0,2008,2008,3291.4728961341957,5.463759667032255,True,2013.0
TannRy00,Ryan Tannehill,FlacJo00,Joe Flacco,comp,True,False,2.0,,4,1,2009,2008,3821.91663749226,6.30807251908397,True,2013.0
TannRy00,Ryan Tannehill,FlacJo00,Joe Flacco,comp,True,False,2.0,,4,2,2010,2008,3849.762028049787,6.572903794986696,True,2013.0
TannRy00,Ryan Tannehill,FlacJo00,Joe Flacco,comp,True,False,2.0,,4,3,2011,2008,3830.837075189576,5.851190675834313,True,2013.0
TannRy00,Ryan Tannehill,FielJu00,Justin Fields,comp,False,True,,5.0,4,0,2021,2021,2308.472609566362,4.265434425331435,False,
TannRy00,Ryan Tannehill,FielJu00,Justin Fields,comp,False,True,,5.0,4,1,2022,2021,3403.15490513682,4.648478991826358,False,
TannRy00,Ryan Tannehill,FielJu00,Justin Fields,comp,False,True,,5.0,4,2,2023,2021,3227.609208312437,5.300535548644078,False,
TannRy00,Ryan Tannehill,FielJu00,Justin Fields,comp,False,True,,5.0,4,3,2024,2021,1395.0,5.86,False,
TannRy00,Ryan Tannehill,LeftBy00,Byron Leftwich,comp,False,True,,4.0,4,0,2003,2003,3100.68368690967,5.468246860260272,False,
TannRy00,Ryan Tannehill,LeftBy00,Byron Leftwich,comp,False,True,,4.0,4,1,2004,2003,3263.0762356203104,5.977627243598832,False,
TannRy00,Ryan Tannehill,LeftBy00,Byron Leftwich,comp,False,True,,4.0,4,2,2005,2003,2306.9142145968526,6.671967741935482,False,
TannRy00,Ryan Tannehill,LeftBy00,Byron Leftwich,comp,False,True,,4.0,4,3,2006,2003,1260.5208193039252,5.5381407957529705,False,
TannRy00,Ryan Tannehill,RyanMa00,Matt Ryan,comp,True,False,3.0,,4,0,2008,2008,3701.993000285493,7.24025619393121,True,2013.0
TannRy00,Ryan Tannehill,RyanMa00,Matt Ryan,comp,True,False,3.0,,4,1,2009,2008,3088.575314844521,5.772092501122587,True,2013.0
TannRy00,Ryan Tannehill,RyanMa00,Matt Ryan,comp,True,False,3.0,,4,2,2010,2008,3975.4558233530856,6.408324044251506,True,2013.0
TannRy00,Ryan Tannehill,RyanMa00,Matt Ryan,comp,True,False,3.0,,4,3,2011,2008,4414.060783499942,7.011163564201466,True,2013.0
TannRy00,Ryan Tannehill,AlleJo02,Josh Allen,comp,True,False,4.0,,4,0,2018,2018,2748.9954271187253,4.422744908925569,True,2021.0
TannRy00,Ryan Tannehill,AlleJo02,Josh Allen,comp,True,False,4.0,,4,1,2019,2018,3647.6480234400337,5.76731670425169,True,2021.0
TannRy00,Ryan Tannehill,AlleJo02,Josh Allen,comp,True,False,4.0,,4,2,2020,2018,5018.545144765845,7.882671606971321,True,2021.0
TannRy00,Ryan Tannehill,AlleJo02,Josh Allen,comp,True,False,4.0,,4,3,2021,2018,5211.704537754625,6.418271611701546,True,2021.0
TannRy00,Ryan Tannehill,BortBl00,Blake Bortles,comp,True,False,1.0,,4,0,2014,2014,3418.1751708301413,3.8872647720643374,True,2018.0
TannRy00,Ryan Tannehill,BortBl00,Blake Bortles,comp,True,False,1.0,,4,1,2015,2014,4854.539408897631,6.2009268089825325,True,2018.0
