player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
RodgAa00,Aaron Rodgers,870.9238067949448,4434.243873084627,True,2008.0,2005,GrosRe00,Rex Grossman,4,total_yards_adj,1,False
RivePh00,Philip Rivers,992.0231484626992,3336.2844399517244,False,,2004,GrosRe00,Rex Grossman,4,total_yards_adj,2,False
PennCh01,Chad Pennington,1205.9969904875659,2310.41719205671,True,2004.0,2000,GrosRe00,Rex Grossman,4,total_yards_adj,3,False
CarrDa00,David Carr,1602.6859937625336,2945.265819183927,False,,2002,GrosRe00,Rex Grossman,4,total_yards_adj,4,False
RoetBe00,Ben Roethlisberger,1604.8049350053932,3517.501773738741,True,2008.0,2004,GrosRe00,Rex Grossman,4,total_yards_adj,5,False
YounVi00,Vince Young,1686.6270973000333,2250.024512669196,False,,2006,GrosRe00,Rex Grossman,4,total_yards_adj,6,False
DarnSa00,Sam Darnold,1696.9346372059902,2771.175198121366,False,,2018,GrosRe00,Rex Grossman,4,total_yards_adj,7,False
VickMi00,Michael Vick,1758.2025350319855,3396.1767878016503,True,2004.0,2001,GrosRe00,Rex Grossman,4,total_yards_adj,8,False
LosmJ.00,J.P. Losman,1762.712504334556,1376.4137375499422,False,,2004,GrosRe00,Rex Grossman,4,total_yards_adj,9,False
TagoTu00,Tua Tagovailoa,1833.0975815267218,4710.564790510043,True,2024.0,2020,GrosRe00,Rex Grossman,4,total_yards_adj,10,False
