player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
TagoTu00,Tua Tagovailoa,545.0479517250234,4710.564790510043,True,2024.0,2020,CampJa00,Jason Campbell,4,total_yards_adj,1,False
CutlJa00,Jay Cutler,593.5301390874153,3999.001900063447,False,,2006,CampJa00,Jason Campbell,4,total_yards_adj,2,False
FreeJo00,Josh Freeman,595.9556906428254,4343.012745406038,False,,2009,CampJa00,Jason Campbell,4,total_yards_adj,3,False
RoetBe00,Ben Roethlisberger,621.5685853496472,3517.501773738741,True,2008.0,2004,CampJa00,Jason Campbell,4,total_yards_adj,4,False
MannEl00,Eli Manning,650.5518131083732,3566.734228582613,False,,2004,CampJa00,Jason Campbell,4,total_yards_adj,5,False
JoneDa05,Daniel Jones,663.6041939254267,3933.9867485377777,True,2023.0,2019,CampJa00,Jason Campbell,4,total_yards_adj,6,False
FlacJo00,Joe Flacco,716.6726987689434,3830.837075189576,True,2013.0,2008,CampJa00,Jason Campbell,4,total_yards_adj,7,False
RyanMa00,Matt Ryan,749.3897604128395,4414.060783499942,True,2013.0,2008,CampJa00,Jason Campbell,4,total_yards_adj,8,False
JackLa00,Lamar Jackson,785.4884993995205,3678.435175680198,True,2023.0,2018,CampJa00,Jason Campbell,4,total_yards_adj,9,False
GoffJa00,Jared Goff,804.7176944021567,4741.232968505829,False,,2016,CampJa00,Jason Campbell,4,total_yards_adj,10,False
