player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
BortBl00,Blake Bortles,0.5687535293317594,6.297621769383697,True,2018.0,2014,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,1,False
MariMa01,Marcus Mariota,0.6070225594423485,5.819401195954696,False,,2015,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,2,False
FreeJo00,Josh Freeman,0.6166340807452618,6.453937128671446,False,,2009,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,3,False
GrosRe00,Rex Grossman,0.6796344305455562,5.403317143421906,False,,2003,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,4,False
VickMi00,Michael Vick,0.7014179302230068,5.071610570788556,True,2004.0,2001,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,5,False
NewtCa00,Cam Newton,0.727914109023744,5.560523099147151,True,2015.0,2011,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,6,False
JoneDa05,Daniel Jones,0.8628703763255504,5.913507831934611,True,2023.0,2019,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,7,False
TannRy00,Ryan Tannehill,0.8896131676790063,6.0176481840864975,True,2015.0,2012,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,8,False
FlacJo00,Joe Flacco,0.9476393883728107,5.851190675834313,True,2013.0,2008,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,9,False
MannEl00,Eli Manning,0.9631337862211103,4.988562813503916,False,,2004,TrubMi00,Mitchell Trubisky,4,Pass_ANY/A_adj,10,False
