player_id,player_name,similarity_score,year_3_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
JoneDa05,Daniel Jones,0.20418794492914752,5.913507831934611,True,2023.0,2019,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,1,False
BradSa00,Sam Bradford,0.33757319207635245,6.236351742567642,False,,2010,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,2,False
WeedBr00,Brandon Weeden,0.49009924574068614,6.628576933739948,False,,2012,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,3,False
FielJu00,Justin Fields,0.6340883985289144,5.86,False,,2021,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,4,False
LeftBy00,Byron Leftwich,0.6441721417590652,5.5381407957529705,False,,2003,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,5,False
FlacJo00,Joe Flacco,0.6733195124643196,5.851190675834313,True,2013.0,2008,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,6,False
LawrTr00,Trevor Lawrence,0.7822940849420476,5.99,True,2024.0,2021,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,7,False
WinsJa00,Jameis Winston,0.8630728991220384,6.457005153076689,False,,2015,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,8,False
GrosRe00,Rex Grossman,0.8634331522743992,5.403317143421906,False,,2003,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,9,False
BortBl00,Blake Bortles,0.8739550228147996,6.297621769383697,True,2018.0,2014,TannRy00,Ryan Tannehill,4,Pass_ANY/A_adj,10,False
