player_id,player_name,similarity_score,year_1_Pass_ANY/A_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
CutlJa00,Jay Cutler,0.20259381712183788,6.520320689849516,False,,2006,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,1,True
NewtCa00,Cam Newton,0.29609207526327097,6.812489191375416,True,2015.0,2011,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,2,True
WinsJa00,Jameis Winston,0.3021499254222338,6.076625072628171,False,,2015,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,3,True
LuckAn00,Andrew Luck,0.3793403687710124,6.195457632780314,True,2016.0,2012,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,4,True
MurrKy00,Kyler Murray,0.48819021498646076,6.501692054343353,True,2022.0,2019,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,5,True
FlacJo00,Joe Flacco,0.5886689643545591,6.30807251908397,True,2013.0,2008,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,6,True
HerbJu00,Justin Herbert,0.5933669240978585,6.991690862276763,True,2023.0,2020,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,7,True
MariMa01,Marcus Mariota,0.6003630255650538,7.255368397753367,False,,2015,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,8,True
LeftBy00,Byron Leftwich,0.656591358133065,5.977627243598832,False,,2003,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,9,True
BridTe00,Teddy Bridgewater,0.6651336886636686,5.803823121707789,False,,2014,PeniMi00,Michael Penix,2,Pass_ANY/A_adj,10,True
