player_id,player_name,similarity_score,year_0_total_yards_adj,got_paid,payment_year,draft_year
WentCa00,Carson Wentz,12.265929169669107,4017.734070830331,False,,2016
LawrTr00,Trevor Lawrence,22.93509911515821,4007.064900884842,True,2024.0,2021
JoneMa05,Mac Jones,68.29809799309987,3961.7019020069,False,,2021
MayfBa00,Baker Mayfield,111.28415269138486,3918.715847308615,False,,2018
GrifRo01,Robert Griffin III,117.7631238832646,4147.763123883265,False,,2012
