player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
MahoPa00,Patrick Mahomes,652.3182138936472,5102.440259975425,True,2020.0,2017,WatsDe00,Deshaun Watson,4,total_yards_adj,1,False
AlleJo02,Josh Allen,686.0065416607994,5211.704537754625,True,2021.0,2018,WatsDe00,Deshaun Watson,4,total_yards_adj,2,False
GoffJa00,Jared Goff,702.2397946185761,4741.232968505829,False,,2016,WatsDe00,Deshaun Watson,4,total_yards_adj,3,False
FreeJo00,Josh Freeman,853.7650803373758,4343.012745406038,False,,2009,WatsDe00,Deshaun Watson,4,total_yards_adj,4,False
TannRy00,Ryan Tannehill,855.3002750864234,4455.971272540269,True,2015.0,2012,WatsDe00,Deshaun Watson,4,total_yards_adj,5,False
BortBl00,Blake Bortles,1010.3670439386514,4085.278470432498,True,2018.0,2014,WatsDe00,Deshaun Watson,4,total_yards_adj,6,False
CutlJa00,Jay Cutler,1141.2845625860589,3999.001900063447,False,,2006,WatsDe00,Deshaun Watson,4,total_yards_adj,7,False
WentCa00,Carson Wentz,1168.248340691433,4339.88019904702,False,,2016,WatsDe00,Deshaun Watson,4,total_yards_adj,8,False
TagoTu00,Tua Tagovailoa,1170.320542945672,4710.564790510043,True,2024.0,2020,WatsDe00,Deshaun Watson,4,total_yards_adj,9,False
JackLa00,Lamar Jackson,1239.5139180102335,3678.435175680198,True,2023.0,2018,WatsDe00,Deshaun Watson,4,total_yards_adj,10,False
