target_qb_id,target_qb_name,qb_id,qb_name,qb_type,yards_comp_rank,anya_comp_rank,decision_year,years_since_draft,season,draft_year,total_yards_adj,Pass_ANY/A_adj,Pass_TD_adj,Rush_Rushing_Succ%_adj,got_paid,payment_year,is_projected,is_projection_analysis
JoneDa05,Daniel Jones,RoetBe00,Ben Roethlisberger,comp,32.0,,4,0,2004,2004,2920.8176728682934,7.2168914282473695,19.445434409297924,38.11617096990149,True,2008.0,False,False
JoneDa05,Daniel Jones,RoetBe00,Ben Roethlisberger,comp,32.0,,4,1,2005,2004,2585.007982931816,7.8255322580645155,19.30657276995308,44.988706258983264,True,2008.0,False,False
JoneDa05,Daniel Jones,RoetBe00,Ben Roethlisberger,comp,32.0,,4,2,2006,2004,3793.117232088729,5.154411939118401,20.29730856988641,46.94308520740473,True,2008.0,False,False
JoneDa05,Daniel Jones,RoetBe00,Ben Roethlisberger,comp,32.0,,4,3,2007,2004,3517.501773738741,6.779063574367354,35.83005262132135,80.25181946764404,True,2008.0,False,False
JoneDa05,Daniel Jones,JackLa00,Lamar Jackson,comp,16.0,,4,0,2018,2018,1926.8374601911655,6.062297941524979,6.235240916182418,55.98648719116955,True,2023.0,False,False
JoneDa05,Daniel Jones,JackLa00,Lamar Jackson,comp,16.0,,4,1,2019,2018,4391.569570871261,8.2722108244871,37.16856860454671,62.649981092426806,True,2023.0,False,False
JoneDa05,Daniel Jones,JackLa00,Lamar Jackson,comp,16.0,,4,2,2020,2018,3802.571366487232,6.753695622341158,26.670817989063707,54.857275272574455,True,2023.0,False,False
JoneDa05,Daniel Jones,JackLa00,Lamar Jackson,comp,16.0,,4,3,2021,2018,3678.435175680198,5.814672400569739,16.30762407415622,59.02872335530964,True,2023.0,False,False
JoneDa05,Daniel Jones,BradSa00,Sam Bradford,comp,,4.0,4,0,2010,2010,3713.6803157792738,4.865388881109089,19.737516402242647,37.36526634414908,False,,False,False
JoneDa05,Daniel Jones,BradSa00,Sam Bradford,comp,,4.0,4,1,2011,2010,2268.667710834281,4.609095813069485,6.534119988626667,41.26271997810869,False,,False,False
JoneDa05,Daniel Jones,BradSa00,Sam Bradford,comp,,4.0,4,2,2012,2010,3952.5135023604903,5.777810381858247,22.713882286494265,40.51744606441259,False,,False,False
JoneDa05,Daniel Jones,BradSa00,Sam Bradford,comp,,4.0,4,3,2013,2010,1769.931567414443,6.236351742567642,15.04029732130335,23.90307286359436,False,,False,False
JoneDa05,Daniel Jones,WentCa00,Carson Wentz,comp,42.0,,4,0,2016,2016,4017.734070830331,5.172244418006252,16.847487914957984,54.24141425237992,True,2019.0,False,False
JoneDa05,Daniel Jones,WentCa00,Carson Wentz,comp,42.0,,4,1,2017,2016,3663.4013722137274,7.534835707974373,34.51939095998908,59.25745543003193,True,2019.0,False,False
JoneDa05,Daniel Jones,WentCa00,Carson Wentz,comp,42.0,,4,2,2018,2016,3218.5096183678384,6.973160737413539,21.823343206638462,48.41184480648191,True,2019.0,False,False
JoneDa05,Daniel Jones,WentCa00,Carson Wentz,comp,42.0,,4,3,2019,2016,4339.88019904702,6.322837577690994,27.87642645341003,67.94282432264907,True,2019.0,False,False
JoneDa05,Daniel Jones,WeedBr00,Brandon Weeden,comp,,41.0,4,0,2012,2012,3611.601464781044,5.101683635045049,15.142588190996175,63.14881233462504,False,,False,False
