player_id,player_name,similarity_score,year_3_total_yards_adj,got_paid,payment_year,draft_year,target_qb_id,target_qb_name,decision_year,metric,comp_rank,is_projection
JoneDa05,Daniel Jones,389.1805390121609,3933.9867485377777,True,2023.0,2019,FlacJo00,Joe Flacco,4,total_yards_adj,1,False
WentCa00,Carson Wentz,478.04096570359786,4339.88019904702,True,2019.0,2016,FlacJo00,Joe Flacco,4,total_yards_adj,2,False
JackLa00,Lamar Jackson,529.3697101571105,3678.435175680198,True,2023.0,2018,FlacJo00,Joe Flacco,4,total_yards_adj,3,False
FreeJo00,Josh Freeman,531.4295826921231,4343.012745406038,False,,2009,FlacJo00,Joe Flacco,4,total_yards_adj,4,False
MayfBa00,Baker Mayfield,535.0053499389757,3169.36152160552,False,,2018,FlacJo00,Joe Flacco,4,total_yards_adj,5,False
TannRy00,Ryan Tannehill,558.3968048241994,4455.971272540269,True,2015.0,2012,FlacJo00,Joe Flacco,4,total_yards_adj,6,False
WinsJa00,Jameis Winston,570.7380521296133,3326.2336535894965,False,,2015,FlacJo00,Joe Flacco,4,total_yards_adj,7,False
RyanMa00,Matt Ryan,595.7908367911668,4414.060783499942,True,2013.0,2008,FlacJo00,Joe Flacco,4,total_yards_adj,8,False
BortBl00,Blake Bortles,600.7275551310071,4085.278470432498,True,2018.0,2014,FlacJo00,Joe Flacco,4,total_yards_adj,9,False
SancMa00,Mark Sanchez,657.4121291004938,3007.257398162935,True,2012.0,2009,FlacJo00,Joe Flacco,4,total_yards_adj,10,False
