Performance_Year,3,4,5,6
Year 0,8.366679668351791,13.938179123483676,16.404027415147898,16.407884253296274
Year 1,21.704774245840177,8.413208923577486,4.183754031047421,0.019033670449679435
Year 2,69.92854608580802,17.966809323811482,3.6838848688379775,0.7275553388180294
Year 3,,59.681802629127354,29.433038024814806,20.68383854328999
Year 4,,,46.2952956601519,32.30935593521133
Year 5,,,,29.852332258934684
